Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Glucose Transmembrane Transport (GO:1904659),0.6898685202853493,1.7817409910566975,1.000000e-03,1.095362e-02,8.540000e-01,6/21,11.72%,PPBP;SLC2A3;SLC2A14;SLC2A5;SLC2A4;SLC2A6
prerank,Regulation Of Receptor Signaling Pathway Via STAT (GO:1904892),0.7331592990637598,1.7812456915245485,1.569859e-03,1.097841e-02,8.560000e-01,12/17,21.20%,PTPRT;CRLF2;PTPRC;TGFB1;JAK3;IL7R;IL6;TSLP;PPARG;TP53INP2;JAK2;EGF
prerank,Peptide Biosynthetic Process (GO:0043043),-0.41106289759806247,-1.779962095942517,1.000000e-03,7.243913e-02,8.860000e-01,85/154,37.67%,EEF1A2;PCSK1;GGTLC1;GGT3P;MRPL13;GGTLC3;GGT2P;MRPL36;MRPS17;RPS21;RPS5;RPS29;MRPL14;RPS17;ZAR1;FARSB;MRPS33;RPLP0;MRPL9;RPL12;RPS7;RPS4Y1;RPLP1;MRPL12;RPS19;MRPL51;MRPL42;RPS10;RPL35;GSPT2;MRPL35;RPL30;RPS3;YARS2;RPL27;RPL38;MRPS11;IGF2BP3;RPS27A;RPS18;RPL8;RPL36;RPL24;MRPS5;RPL4;RPS2;RPL31;RPL28;RPL37A;MRRF;RPL13A;RPL5;RPL6;MRPL37;RPL35A;MRPL11;RPS8;MRPS15;RPL7A;RPL18A;RPS3A;RPS20;RPS15A;MRPL3;RPL17;RPSA;MRPS7;MRPL24;EIF4G1;DARS1;MRPS16;RPL7;RPL26;RPS24;COPS5;MRPS14;RPL18;MRPS18B;RPL10A;RPL39;MRPL18;MRPS21;RPS15;RPL13;RPS25
prerank,Leukocyte Tethering Or Rolling (GO:0050901),0.7328899849694872,1.7771275931395847,1.579779e-03,1.164757e-02,8.730000e-01,11/16,15.99%,SELL;SELPLG;SELP;VCAM1;SPN;TNF;ITGB7;ITGA4;SELE;JAM2;GCNT1
prerank,Negative Regulation Of Osteoclast Differentiation (GO:0045671),0.7001528716251524,1.7770958271916777,4.629630e-03,1.160651e-02,8.740000e-01,10/19,13.85%,LILRB3;CCL3;LTF;TLR4;LILRB4;MAFB;LILRB1;GPR137B;TNFAIP6;FBN1
prerank,Regulation Of Innate Immune Response (GO:0045088),0.5577085992034329,1.7769802028337922,1.000000e-03,1.157026e-02,8.740000e-01,25/77,18.07%,CCL5;FCGR2B;FPR2;FGR;ADAM8;GBP5;TLR8;PTPN22;SH2D1B;HLA-E;IRAK3;TASL;TREM2;NLRC3;PTPN6;IRF1;EREG;SAMHD1;IFNK;CD1D;CFH;TRIM21;TNFAIP3;ZDHHC18;IFI35
prerank,Negative Regulation Of Interleukin-1 Beta Production (GO:0032691),0.6975006041746034,1.776741636280526,3.062787e-03,1.156967e-02,8.740000e-01,12/22,18.27%,MEFV;NLRP3;CD33;FFAR1;CARD16;LILRB4;CARD17P;CARD8;GHSR;TNFAIP3;ELF4;CX3CL1
prerank,Heterotypic Cell-Cell Adhesion (GO:0034113),0.6712185253439832,1.7766175256885437,1.000000e-03,1.153832e-02,8.750000e-01,13/27,8.95%,ITGB3;ITGAX;ITGB2;LILRB2;CD2;ITGAD;VCAM1;NINJ1;JAM3;ITGB7;ITGA4;CD200R1;ITGA5
prerank,Positive Regulation Of Protein Phosphorylation (GO:0001934),0.48487170610114544,1.7760892896901146,1.000000e-03,1.159473e-02,8.790000e-01,119/345,18.27%,ODAM;AZU1;MARCO;ITLN1;OSM;ITGB3;GATA1;SNCA;FPR2;FGF5;LCP2;PTPRC;CEMIP;FGF9;PLAUR;CSF1R;LEFTY2;LIF;HLA-DRB1;CD4;SH2D1A;NTF3;BMP6;DAB2;IL1B;MMP9;CD74;CCL19;TNF;TGFB1;LEP;P2RY1;RSPO1;MMD;FAXDC2;GDF6;TREM2;SH2D3C;ENPP2;AGAP2;CCR7;ITGA5;SDCBP;MOB1B;SEMA4D;BMP2;PTPRJ;S1PR2;PTK2B;IL6R;LEPR;KNDC1;VEGFC;CSF1;MAP2K3;IL6;MOB3C;CLEC6A;CCND3;ACVRL1;ENG;EREG;MOB3A;PECAM1;NIBAN1;LIMK2;CCL21;LYN;MOB3B;NTRK1;NTRK3;ARRB1;TNFRSF14;STK4;PDGFD;CD80;RASGRP1;CD81;APLNR;PPARG;TMEM119;CCND2;CD40;TGFBR2;FGF1;PRNP;MAPK1;CHI3L1;VTN;AKT2;GPNMB;PRKAG2;FGF2;ILK;CREBL2;LRRK2;DDR2;CAMKK1;CRKL;HFE;CDKN1A;HCLS1;TEK;INHBA;NEK10;RAMP3;RAP1A;GAS6;SNX9;STOX1;PLCG2;IL15;RASSF2;RARRES2;FAM20A;CALM3;TGFBR1;TNK2;CX3CL1
prerank,Skeletal Muscle Tissue Development (GO:0007519),0.6060148976499167,1.7751110482703123,2.743484e-03,1.168982e-02,8.820000e-01,11/39,7.81%,MYL11;MYOZ1;CSRP3;KLHL41;LMOD3;KLHL40;MYOZ2;EGR2;RYR1;MYF6;MYLK2
prerank,tRNA Processing (GO:0008033),-0.49488660859560135,-1.7750199772113597,1.000000e-03,7.435021e-02,8.990000e-01,27/49,36.65%,POP1;WDR4;PTCD1;NSUN2;TRMT10C;TRUB1;POP7;METTL2B;RPP40;DDX1;SSB;PUS3;METTL1;TSEN2;QTRT1;ELAC1;FAM98B;FAM98A;ANKRD16;TRIT1;LCMT2;RTRAF;THG1L;AARS2;TSEN54;TRPT1;RPP30
prerank,Defense Response To Virus (GO:0051607),0.5071249221594383,1.7749082233016402,1.000000e-03,1.166269e-02,8.820000e-01,56/176,17.72%,BPIFA1;AZU1;IFIT1B;PRF1;APOBEC3A;RNASE2;GBP5;RNASE6;PTPRC;TLR8;RNASE1;IFITM2;TLR2;OASL;APOBEC3B;TLR7;TNF;APOBEC3G;CXCL10;APOBEC3C;APOBEC3H;CASP1;LILRB1;NLRP1;BNIP3L;IRF1;RIPK3;MARCHF2;DDX60L;GBP2;ISG20;IL6;IFIT2;TLR9;APOBEC3D;IFITM3;MYD88;CARD8;SAMHD1;MLKL;DDIT4;APOBEC3F;IFITM1;IRF7;NLRC5;CD40;NLRP6;STING1;NT5C3A;PYCARD;TRIM21;ZNFX1;ATG7;IFIT3;SLFN11;IRF2
prerank,Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591),0.740436131066465,1.7732232008690494,7.656968e-03,1.192486e-02,8.870000e-01,12/17,17.99%,CR1;IL4I1;LILRB2;HLA-DRB1;VSIR;HLA-DRA;LILRB4;HLA-G;FOXP3;SOCS1;BCL6;FOXO3
prerank,Natural Killer Cell Activation (GO:0030101),0.6424530227369338,1.7720868073819789,1.420455e-03,1.205583e-02,8.900000e-01,14/29,15.28%,FCGR3A;NCR1;PTPRC;CD2;CD244;IL2RB;SLAMF7;IL21R;KLRK1;PIK3CD;NCR3;IL12B;RASGRP1;IFNK
prerank,Interferon-Mediated Signaling Pathway (GO:0140888),0.6465088119871508,1.7711617377177626,1.443001e-03,1.217279e-02,8.940000e-01,21/31,25.72%,HCK;IFNG;IFITM2;IRF1;IFITM3;MYD88;IFNGR1;IFNGR2;IFITM1;JAK1;IFNK;IFNAR2;TYK2;JAK2;IL10RB;IKBKE;SP100;IFNAR1;STAT1;TBKBP1;HDAC4
prerank,Positive Regulation Of Calcium Ion Transport (GO:0051928),0.6578775659793031,1.7709331150972707,2.949853e-03,1.215676e-02,8.940000e-01,15/27,20.47%,CCL5;CCL3;CCL4;CCR1;FFAR1;CXCL12;CCL2;LILRA2;ATP2A1;F2R;STC1;ORAI1;STIM2;ATP2B1;P2RX4
prerank,Positive Regulation Of T Cell Differentiation (GO:0045582),0.5768969428789381,1.7658961449861763,1.280410e-03,1.303077e-02,9.110000e-01,23/61,14.92%,CR1;IL4I1;LILRB2;ADAM8;HLA-DRB1;ZAP70;IL12RB1;VNN1;VSIR;HLA-DRA;LILRB4;NCKAP1L;TESPA1;IHH;HLA-G;PNP;IL12B;FOXP3;SOCS1;ZMIZ1;TNFSF4;RHOH;XBP1
prerank,Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200),0.5633697596168474,1.7655123058535451,1.256281e-03,1.302796e-02,9.110000e-01,26/67,16.10%,P2RY12;CXCR2;FPR2;FPR1;C5AR1;C3AR1;C5AR2;CMKLR1;GRM1;P2RY10;FPR3;GPR174;P2RY1;CALCA;GPR65;P2RY8;PTH1R;ESR1;OPRM1;HTR2A;NMUR1;F2RL2;F2R;GALR2;OPRL1;GNA15
prerank,Sarcomere Organization (GO:0045214),0.6464107309372223,1.7619566702990064,1.000000e-03,1.360482e-02,9.220000e-01,10/28,3.96%,MYH7;LMOD2;MYOZ1;ANKRD1;CSRP3;MYPN;CASQ1;TCAP;MYOZ2;TTN
prerank,Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),0.5976596530609377,1.7616331797053162,2.751032e-03,1.358696e-02,9.250000e-01,19/46,13.67%,MMP8;FPR2;ITGAM;ITGB2;THBS1;TYROBP;TLR4;CLEC7A;TGFB1;CYBA;CBR1;PRKCD;GRB2;CD177;CD36;AKR1C1;SYK;TGFBR2;TLR6
prerank,Integrin-Mediated Signaling Pathway (GO:0007229),0.5504170802147268,1.761281594083895,1.000000e-03,1.360258e-02,9.250000e-01,29/83,12.24%,ITGA2B;MPIG6B;ITGB3;ITGAX;FGR;ITGAM;ITGB2;ITGBL1;PLEK;FERMT3;CD40LG;ITGAD;HCK;ITGAL;DAB2;PRAM1;ITGB7;ITGA4;TXK;ITGA11;FYB1;ITGA5;ZYX;FN1;PTK2B;FBLN1;ADAMTS1;ITGAE;SYK
prerank,Cellular Response To Peptide (GO:1901653),0.5775274267662627,1.7586644962185993,1.000000e-03,1.404090e-02,9.350000e-01,23/55,15.40%,FCGR2B;FPR2;NOD2;VCAM1;PTPN22;TLR4;CYP11B1;ITGA4;TREM2;VIM;FYN;LGMN;CYP11A1;LRP1;NTRK1;CD36;ICAM1;TLR6;PRNP;ZFP36L1;XBP1;CASP4;GRIN2A
prerank,Regulation Of Viral Entry Into Host Cell (GO:0046596),0.6177902719370925,1.7560164398809386,1.345895e-03,1.457449e-02,9.440000e-01,19/40,16.98%,TRIM58;FCN1;HLA-DRB1;CD4;IFITM2;CD74;RFPL4A;CIITA;RFPL4AL1;LGALS9;IFITM3;LRRC15;LGALS1;IFITM1;SMPD1;TRIM22;FURIN;TRIM21;TRIM38
prerank,Pyroptosis (GO:0070269),0.6450559821577313,1.7557432805829278,4.392387e-03,1.455687e-02,9.440000e-01,13/27,15.85%,ELANE;MEFV;NLRP3;GZMB;GZMA;GSDMA;NLRC4;TREM2;CASP1;NLRP1;CASP4;PYCARD;TRIM21
prerank,Cilium-Dependent Cell Motility (GO:0060285),0.7170365563934166,1.7535193915383602,1.615509e-03,1.490361e-02,9.460000e-01,12/16,23.53%,TEKT1;TEKT2;DNAH3;DNAI3;TEKT3;DNAH7;RSPH9;TEKT4;DNAH1;RFX3;DNAH17;CFAP54
prerank,Positive Regulation Of Protein Modification Process (GO:0031401),0.4926538954703504,1.7518734694267983,1.000000e-03,1.521887e-02,9.510000e-01,76/211,20.49%,ODAM;MARCO;ITLN1;ITGB3;FPR2;FGF5;LILRB2;FGF9;PLAUR;CSF1R;HLA-DRB1;IFNG;CD4;DAB2;IL1B;MMP9;CD74;TNF;TGFB1;LEP;P2RY1;RSPO1;FAXDC2;PPP1R16B;ACE;TRABD2B;TREM2;EGR1;MOB1B;SEMA4D;BMP2;PRKCD;LEPR;KNDC1;VEGFC;MOB3C;CCND3;ENG;MOB3A;PECAM1;NIBAN1;LIMK2;LYN;MOB3B;NTRK1;NTRK3;ARRB1;STK4;RASGRP1;TMEM119;CCND2;CD40;FGF1;AKT2;GPNMB;SMPD1;FGF2;ILK;LRRK2;CRKL;CDKN1A;TEK;GAS6;ATG7;RARRES2;FAM20A;SVIP;CALM3;FGF10;C3;FLOT1;TESK1;MAPK3;FLCN;NTRK2;DDX3X
prerank,tRNA Aminoacylation (GO:0043039),-0.6085615685621403,-1.749356065759326,3.067485e-03,9.165511e-02,9.400000e-01,15/22,33.51%,GARS1;MARS2;LARS1;IARS1;QRSL1;DARS2;IARS2;YARS2;VARS1;EPRS1;RARS2;RARS1;GATC;WARS2;LARS2
prerank,Negative Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002862),0.7328916687525463,1.7492977514696566,3.225806e-03,1.563287e-02,9.570000e-01,9/16,17.26%,FGR;HCK;HLA-DRB1;TREM2;FYN;LYN;SYK;FURIN;RHBDF2
prerank,Positive Regulation Of Phospholipase C Activity (GO:0010863),0.6435763931468439,1.7462365555129526,4.497751e-03,1.626557e-02,9.630000e-01,22/33,21.73%,P2RY12;RASGRP4;C5AR1;ITK;CD86;ARHGAP6;TXK;ESR1;S1PR4;PLCB2;SELE;FGFR1;HTR2A;NMUR1;FLT1;LPAR2;FGF2;GNA15;GPR55;ANG;GNAQ;PDGFRA
prerank,Regulation Of Adaptive Immune Response (GO:0002819),0.7091802366002447,1.7456773172319138,4.615385e-03,1.631763e-02,9.630000e-01,11/18,18.85%,FCGR2B;IL4I1;SAMSN1;SASH3;ALOX15;IRF1;RIPK3;IRF7;TNFSF4;PYCARD;IL6ST
prerank,Regulation Of MAP Kinase Activity (GO:0043405),0.5162025353082729,1.7453884940826803,1.215067e-03,1.629715e-02,9.630000e-01,40/108,17.68%,ELANE;CD300A;S100A12;THBS1;NOD2;DIRAS2;DUSP1;PIK3R5;NTF3;TLR4;PIK3R6;IL1B;LAX1;TNF;TGFB1;PIK3CG;IRAK3;FLT3;APOE;BMP2;PTPRJ;PRKCD;FGFR1;LYN;NTRK3;PDGFD;RASGRP1;PPARG;FLT1;CD40;FGF1;SH2B3;SMPD1;FGF2;LRRK2;RGS14;NEK10;MEF2C;INPP5K;RGS2
prerank,Regulation Of B Cell Receptor Signaling Pathway (GO:0050855),0.7306751349176808,1.7446648942392509,6.309148e-03,1.639252e-02,9.650000e-01,9/16,12.81%,FCGR2B;PRKCB;CD300A;NFAM1;PTPN22;FCRL3;LPXN;LYN;CD81
prerank,Fc Receptor Signaling Pathway (GO:0038093),0.6474870866782513,1.744460804192923,1.497006e-03,1.635600e-02,9.650000e-01,9/26,12.24%,FCGR3A;CD247;LILRA4;FCER1G;LCK;VAV1;LYN;VAV3;SYK
prerank,Superoxide Metabolic Process (GO:0006801),0.6292851402814942,1.744101828520326,2.869440e-03,1.636726e-02,9.650000e-01,13/31,12.48%,PRG3;APOA4;NCF1C;NCF1;NCF1B;NCF2;NCF4;PREX1;NRROS;CYBB;CYBA;SOD3;SOD2
prerank,Glycerolipid Catabolic Process (GO:0046503),-0.6408326883353709,-1.7440093328435076,5.714286e-03,9.408619e-02,9.470000e-01,3/17,0.68%,PLA2G4E;PLA2G4F;PLA2G4D
prerank,Replication Fork Processing (GO:0031297),-0.5067198523432683,-1.7436826974697635,1.000000e-03,9.232224e-02,9.480000e-01,23/44,29.48%,TONSL;CENPX;GEN1;EME1;DDX11;RBBP8;DONSON;TRAIP;RAD51;MMS22L;BRCA1;DNA2;ETAA1;FANCM;BLM;BRCA2;RAD50;ATR;MRE11;PCNA;PARP1;WRN;FAM111A
prerank,Interstrand Cross-Link Repair (GO:0036297),-0.5122724061185089,-1.742507482228533,1.000000e-03,9.133057e-02,9.480000e-01,25/36,36.95%,RAD51AP1;FANCI;CENPX;RAD51;FANCC;FANCA;HROB;DCLRE1A;FANCM;FANCL;FANCB;XRCC3;FSCN1;NEIL3;MCM8;FANCD2;RNF8;XPA;EXO5;MCM9;ERCC6L2;FAAP100;FANCG;FANCF;FANCE
prerank,DNA Recombination (GO:0006310),-0.5148710141267403,-1.742054800700122,3.745318e-03,8.983176e-02,9.500000e-01,26/42,33.43%,RAD54B;EXO1;XRCC2;GEN1;RBBP8;MSH2;RAD51;RMI2;BRCA1;MRPL36;TSN;BLM;RAD21;RMI1;XRCC3;HMGB3;RAD50;MRE11;RAD51D;RAD51B;RAD52;RAG1;LIG4;ENDOG;RAD51C;MSH3
prerank,Lymphocyte Proliferation (GO:0046651),0.6584838608167168,1.7420441374786573,3.044140e-03,1.681970e-02,9.660000e-01,16/24,18.58%,CD79A;PTPRC;CD40LG;PIK3CG;FLT3;MS4A1;IL10;CR2;RASGRP1;CD40;TNFSF14;TNFRSF4;IFNK;MEF2C;ELF4;MSN
prerank,Natural Killer Cell Mediated Cytotoxicity (GO:0042267),0.6768841824721367,1.7420374190314567,7.645260e-03,1.675049e-02,9.660000e-01,8/22,6.41%,NKG7;KIR3DL1;FCGR3A;GZMB;CD2;SLAMF7;CORO1A;KLRK1
prerank,Regulation Of NIK/NF-kappaB Signaling (GO:1901222),0.5461021298763064,1.741958335188192,1.000000e-03,1.669747e-02,9.660000e-01,33/80,18.24%,MMP8;ADGRG3;NLRP3;NLRP12;NOD2;SPI1;LAPTM5;TLR2;PTPN22;CD86;TLR4;TLR7;IL1B;CCL19;TNF;TMSB4X;NFKBIA;NLRC3;CD27;LIMS1;TLR9;LGALS9;IL12B;BCL3;ADIPOR1;TNFSF14;ILK;PYCARD;CYLD;RHOA;RASSF2;IFI35;TCIM
prerank,Receptor-Mediated Endocytosis (GO:0006898),0.5134796399896889,1.7419233883313532,1.000000e-03,1.665267e-02,9.660000e-01,51/121,20.15%,MARCO;CXCR1;MRC1;SNCA;FCGR2B;CXCR2;ITGAM;ITGB2;CXCL8;ARRB2;FCER1G;MSR1;CXCL16;STAB1;DAB2;DNM3;LILRB4;ADRB3;APOE;LILRB1;SCARF1;ASGR1;CTSL;CLEC9A;DNAJC6;LRP1;ADM;GRB2;CD36;TFR2;SYK;RNASEK;CD81;RAB31;FCHO2;RAMP3;SNX9;PICALM;PDLIM7;PIP5K1C;FCHSD2;LDLRAP1;FCHO1;GRK3;AP2A2;PPT1;LRP1B;NLGN3;GRK2;EPS15;LMBRD1
prerank,Positive Regulation Of Protein Kinase Activity (GO:0045860),0.5066977493163892,1.7418986249987518,1.000000e-03,1.660048e-02,9.660000e-01,50/139,17.78%,AZU1;CCL5;ITGB3;SNCA;SLC11A1;LCP2;PTPRC;CSF1R;IFNG;LTF;CD4;SH2D1A;SLC8A2;CCL19;FCGR1A;CASS4;MMD;CALCA;ACE;CLU;AGAP2;CCR7;EGR1;RIPK3;PTK2B;PRKCD;IL6R;STRADB;CSF1;MAP2K3;EREG;CCL21;IL12B;TGFBR2;PRNP;PRKAG2;CAMK1;LRRK2;DDR2;CAMKK1;DLG4;CDKN1A;RAP1A;GAS6;SNX9;RHOA;STOX1;SLC27A1;RASSF2;CALM3
prerank,Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260),0.6008698557080898,1.7415334969896983,1.379310e-03,1.661433e-02,9.670000e-01,19/41,19.23%,ARRB2;CCL14;SERPINE1;NTF3;DAB2;CCL19;GREM1;CLU;B2M;SFRP4;SELE;CCL21;ARRB1;VTN;HFE;LDLRAP1;HIP1;PPT1;C3
prerank,Regulation Of T Cell Migration (GO:2000404),0.6741712524577903,1.7409423095366767,2.980626e-03,1.667421e-02,9.680000e-01,16/23,17.07%,CCL5;RIPOR2;CXCL12;SPN;DOCK8;AIRE;AIF1;CXCL10;CD200R1;APOD;CCL21;TNFRSF14;CCR6;PYCARD;CD200;RHOA
prerank,Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208),0.605921601712717,1.7409284250206838,2.677376e-03,1.660725e-02,9.680000e-01,19/39,20.86%,CD14;TREML4;LTF;TLR2;PTPN22;OASL;NINJ1;TASL;CYBA;TLR1;TLR9;NR1H3;TLR5;IFI35;PJA2;FLOT1;USP15;DDX3X;SLC15A4
prerank,Lymphocyte Mediated Immunity (GO:0002449),0.731425071186585,1.7395089056276039,8.305648e-03,1.688025e-02,9.690000e-01,7/16,4.98%,CR1;CR1L;SLA2;KLRD1;CD8A;KLRC2;MYO1G
prerank,Positive Regulation Of Chromosome Segregation (GO:0051984),-0.621411491167839,-1.7378951290424733,1.369863e-02,9.203773e-02,9.540000e-01,13/18,26.28%,SMC4;NCAPH;CDK1;CCNB1;CDC6;NCAPD2;NCAPD3;NCAPG2;SMC2;NCAPG;RCC2;SMC6;RAD18
prerank,Positive Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904996),0.7020019175930786,1.7365966078490607,9.508716e-03,1.745498e-02,9.700000e-01,11/17,19.99%,ITGB2;SELP;TNF;FUT7;SELE;IL6;CHST2;ETS1;FUT4;RHOA;CHST4
prerank,Activation Of Phospholipase C Activity (GO:0007202),0.674759358170144,1.735645524908062,4.643963e-03,1.757489e-02,9.710000e-01,17/25,20.42%,P2RY12;RASGRP4;C5AR1;ITK;CD86;ARHGAP6;TXK;S1PR4;PLCB2;SELE;HTR2A;NMUR1;LPAR2;GNA15;GPR55;ANG;GNAQ
prerank,Negative Regulation Of Interleukin-10 Production (GO:0032693),0.7231589189276538,1.7353160149265452,4.769475e-03,1.756573e-02,9.710000e-01,11/16,16.11%,MMP8;FCGR2B;PDCD1LG2;TYROBP;VSIR;JAK3;LILRB4;LILRB1;IL12B;FOXP3;CD274
prerank,Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034143),0.6677999038755231,1.734417324943633,2.994012e-03,1.772931e-02,9.720000e-01,12/22,19.45%,BPIFB1;CD14;LTF;PTPN22;NINJ1;LILRA2;TREM2;LYN;NR1H3;TNFAIP3;IFI35;FLOT1
prerank,Positive Regulation Of Hydrolase Activity (GO:0051345),0.5060441462166971,1.7339616943840663,1.000000e-03,1.779813e-02,9.720000e-01,63/165,18.87%,ODAM;PRTN3;CCL13;CCL5;CCL23;RASGRP4;CCL8;CCL3;CCL18;CCL15;CCL4;PREX1;CTSS;CCL7;CCL14;CCL11;RSU1;CCL26;RGS10;RASGRP2;DOCK8;CCL2;CCL19;CCL24;DOCK10;RAPGEF1;RGS9;SEMA4D;BMP2;RIPK3;CTSL;LIMS1;RGS6;CCL21;NTRK1;CTSK;RASGEF1B;ARAP1;RGL1;RASGRP1;PSAP;CD40;THY1;SH3BP1;F2R;MAPRE2;DOCK11;CTSH;SNX18;HMGB2;RASGRP3;RAP1A;CD200;SNX9;RHOA;PICALM;CCL22;RALGDS;CALM3;CX3CL1;RGL4;RGS11;SRGAP3
prerank,Mitotic Spindle Organization (GO:0007052),-0.4337950793382469,-1.7338597508937093,1.000000e-03,9.382837e-02,9.580000e-01,32/85,20.08%,TTK;NUF2;KIF23;TPX2;BIRC5;PLK1;KIF4A;NDC80;MISP;CENPH;GPSM2;KIFC1;RCC1;CCNB1;SPC25;PRC1;CDCA8;KIFC2;CENPE;KIF4B;INTS13;KIF11;STMN1;MAP9;SPICE1;MZT1;TBCE;INCENP;AURKA;RAN;STIL;DCTN6
prerank,Regulation Of Calcium-Mediated Signaling (GO:0050848),0.6548778387729439,1.7338433407806193,4.261364e-03,1.776585e-02,9.730000e-01,19/27,21.67%,SLA2;CCL3;PLEK;CCL4;SLC24A4;CMKLR1;SLC8A2;TRAT1;CLEC7A;TREM2;GBP1;CDH13;LRRK2;PLCG2;RGN;ITPR1;P2RX5;P2RX4;CD22
prerank,Negative Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050732),0.6495794402761633,1.7323596261108016,2.890173e-03,1.805288e-02,9.760000e-01,14/30,14.08%,CD300A;PTPRC;SAMSN1;DMTN;NTF3;SH3BP5;LILRB4;SOCS3;PTPN6;SEMA4D;PRKCD;SOCS1;THY1;SH2B3
prerank,Ribosome Biogenesis (GO:0042254),-0.4034483488497306,-1.7318695835673994,1.000000e-03,9.400206e-02,9.620000e-01,91/151,38.37%,WDR74;DCAF13;NOP58;BOP1;TMA16;MPHOSPH10;PNO1;MRPL36;RPL26L1;RRS1;NPM1;XPO1;RPS5;URB2;WDR43;RPS17;WDR12;UTP20;RPS7;RPS19;NAT10;WDR75;MALSU1;DKC1;NVL;DDX10;RPF2;SPPL2B;CUL4A;DDX31;RPL27;EXOSC2;IGF2BP3;NOM1;ESF1;RIOK1;ZNF622;MRM2;MRTO4;BMS1;RBIS;HEATR1;EMG1;EXOSC4;GRWD1;NOC2L;DDX47;RPL5;RPL35A;RPS8;GTPBP4;UTP11;RPS3A;LTO1;WDR3;NOP56;EIF2S1;TBL3;EXOSC7;DDX54;KRR1;RPS15A;METTL17;ZNF658;GTF3A;NOLC1;PAK1IP1;UTP4;RSL24D1;EXOSC9;RRP7BP;LTV1;MTREX;EXOSC5;EBNA1BP2;BYSL;RPL7;RPL26;NOP16;RPS24;RRP36;RIOK2;NIP7;DIS3;RPS15;WDR36;RPS25;MRPL22;UTP15;UTP18;RRP9
prerank,Homologous Chromosome Pairing At Meiosis (GO:0007129),-0.6016619783396625,-1.7314866342280673,6.191950e-03,9.260815e-02,9.630000e-01,8/21,13.30%,RNF212;HORMAD1;TRIP13;SYCP2;RNF212B;MND1;TEX12;P3H4
prerank,DNA Integrity Checkpoint Signaling (GO:0031570),-0.4907664707621885,-1.7314073163208965,3.787879e-03,9.091389e-02,9.630000e-01,19/42,26.66%,CHEK1;CDC45;TIMELESS;DONSON;CDC6;MAP3K20;DNA2;MRPL36;INTS7;TIPIN;CLOCK;E2F1;USP28;ATR;PRPF19;TIPRL;CAMSAP3;CLSPN;CDT1
prerank,Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850),-0.4700601388674198,-1.730207716558616,1.000000e-03,9.027732e-02,9.640000e-01,26/59,21.31%,TTK;NUF2;BIRC5;PLK1;KIF4A;NDC80;CENPH;ESPL1;GPSM2;RCC1;CDK1;CCNB1;SPC25;CDCA8;CENPE;NUSAP1;KIF4B;INTS13;KIF11;STMN1;TBCE;INCENP;RAN;STIL;DCTN6;CKAP5
prerank,Negative Regulation Of Lipid Storage (GO:0010888),0.7096574580731612,1.7286928809474764,1.501502e-03,1.894377e-02,9.800000e-01,9/17,17.09%,ITGB3;TNF;TREM2;NFKBIA;IL6;PPARG;NR1H3;ABCG1;PNPLA2
prerank,Negative Regulation Of Chemokine Production (GO:0032682),0.7170840362813494,1.726791029039204,4.991681e-03,1.932712e-02,9.810000e-01,7/16,10.67%,ELANE;MEFV;LILRB4;SIRPA;IL10;IL6;LGALS9
prerank,Response To Hydrogen Peroxide (GO:0042542),0.5941471587562557,1.726787502084199,1.000000e-03,1.926012e-02,9.810000e-01,15/44,16.61%,HBB;HBA1;HP;HMOX1;CLU;FYN;SIRPA;RIPK3;PRKCD;IL6;GPX1;CAT;CYP1B1;PPIF;TNFAIP3
prerank,Regulation Of Osteoclast Differentiation (GO:0045670),0.6026577919924527,1.7265617524475194,8.391608e-03,1.924112e-02,9.810000e-01,14/36,13.85%,LILRB3;CCL3;CCR1;IFNG;CEBPB;TLR4;TNF;LILRB4;MAFB;CSF1;GPR137B;IL12B;TNFAIP6;FBN1
prerank,Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037),0.6868342356620132,1.726491276702596,6.220840e-03,1.917496e-02,9.810000e-01,11/21,14.99%,THBS1;FASLG;CD40LG;CCL2;ITGA4;SFRP4;HLA-G;RGCC;IL6;CD40;ECSCR
prerank,Negative Regulation Of Leukocyte Activation (GO:0002695),0.7180556379546693,1.726457642758444,6.250000e-03,1.912743e-02,9.810000e-01,12/16,16.97%,FCGR2B;CD300A;CD33;HAVCR2;CD300LF;CD84;LILRB4;GRN;FN1;NR1H3;MILR1;CD200
prerank,DNA Replication Initiation (GO:0006270),-0.5895086572381151,-1.7263449384525253,1.988636e-02,9.201937e-02,9.670000e-01,14/21,33.32%,ORC6;CDC45;MCM10;MCM7;ORC5;POLA2;POLA1;MCM3;PRIM1;PRIM2;ORC2;ORC1;ORC3;NOC3L
