Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Cushing syndrome,-0.24522592147595076,-1.0491074349126268,3.333333e-01,6.124489e-01,1.000000e+00,38/144,21.02%,WNT7A;ADCY1;CAMK2B;WNT11;HSD3B2;WNT16;KCNK3;WNT3;HSD3B1;GNAI1;EGFR;WNT7B;FZD6;CCNE2;PLCB1;CAMK2A;FZD9;MRAP;ADCY8;FZD8;ITPR3;CACNA1D;LDLR;CDKN2B;CRHR2;DVL1;STAR;ADCY2;CCNE1;PDE8B;PLCB4;WDR5B;FZD3;ADCY5;E2F1;AHR;CACNA1F;CDK6
prerank,Steroid hormone biosynthesis,-0.28897962879418226,-1.0484569725076598,3.759690e-01,6.008478e-01,1.000000e+00,18/51,22.14%,AKR1C2;CYP3A5;HSD3B2;SULT2B1;HSD3B1;AKR1C3;UGT2B15;CYP7B1;AKR1C4;DHRS11;SRD5A1;CYP3A7-CYP3A51P;CYP3A4;UGT1A7;HSD17B7;CYP3A7;HSD11B2;SRD5A3
prerank,Renin secretion,-0.2772014890337821,-1.0458469635777956,3.271028e-01,5.961305e-01,1.000000e+00,14/66,12.68%,CALML5;CLCA2;EDN2;CALML3;GNAI1;PDE1C;GUCY1A2;PLCB1;ADCYAP1;ADORA1;REN;ITPR3;CACNA1D;EDNRA
prerank,Olfactory transduction,0.32372179774109555,1.0426710806822723,3.931732e-01,5.909808e-01,1.000000e+00,24/78,19.43%,OR2W3;OR2B11;CNGA4;ARRB2;SLC24A4;SLC8A2;SLC8A3;OR2T2;PRKG2;PDE2A;OR52L1;GNG7;ARRB1;OR52N4;CNGA3;OR2T35;PDE1B;RGS2;CALM3;GRK3;SLC8A1;OR4F3;GRK2;PRKACB
prerank,beta-Alanine metabolism,0.3875038065225658,1.042486831792272,4.201439e-01,5.876376e-01,1.000000e+00,7/27,15.20%,SMOX;UPB1;ALDH3B1;DPYS;DPYD;ABAT;ALDH2
prerank,Fatty acid biosynthesis,0.4213295353588006,1.039356928095339,4.162679e-01,5.916154e-01,1.000000e+00,3/17,11.08%,ACSL6;ACSL1;ACSL4
prerank,Insulin signaling pathway,0.304334846549558,1.037845997649299,3.949772e-01,5.915564e-01,1.000000e+00,46/131,27.53%,PKLR;PRKAR2B;PPP1R3A;HK3;PYGM;PIK3CD;SOCS3;RAPGEF1;SLC2A4;PDE3B;MKNK1;GRB2;SH2B2;PPP1R3B;FBP1;CBLB;HK2;SOCS1;IRS4;MAPK1;IRS2;AKT2;PRKAG2;CRKL;FOXO1;PIK3R1;CALM3;PRKACB;FLOT1;MAPK3;AKT3;PRKAR1A;PPARGC1A;PIK3CB;PRKACA;RAF1;PCK2;FLOT2;EIF4E;MAP2K2;ELK1;GYS1;PYGL;ARAF;MAP2K1;SHC4
prerank,Pentose phosphate pathway,0.38562199961561794,1.0280523470204461,4.131387e-01,6.126132e-01,1.000000e+00,12/28,33.32%,TKTL1;PGD;FBP1;RGN;H6PD;TALDO1;RBKS;G6PD;PFKL;GPI;TKT;ALDOA
prerank,Diabetic cardiomyopathy,0.2919512505793179,1.0218730609494373,4.284104e-01,6.243914e-01,1.000000e+00,33/181,19.49%,NCF1;NCF2;PRKCB;RAC2;NCF4;CYBB;MMP9;TGFB1;PIK3CD;CYBA;ACE;CTSD;SLC2A4;ATP2A1;PLCB2;COL1A1;ATP2A3;PRKCD;CD36;COL1A2;TGFBR2;GFPT2;AKT2;PPIF;PLN;MMP2;PDK4;PIK3R1;TGFBR1;PTEN;AGTR1;PDK2;NDUFB11
prerank,Human papillomavirus infection,0.2802135257588227,1.0176682835969963,4.656250e-01,6.313488e-01,1.000000e+00,94/304,25.64%,IBSP;ITGA2B;ITGB3;SPP1;CHAD;THBS1;FASLG;OASL;WNT2;TNN;MFNG;HLA-E;TNF;HLA-B;ITGB7;ITGA4;PIK3CD;CSNK1A1L;CREB5;HLA-C;COMP;HLA-F;PTGER4;PTGS2;ITGA11;ATP6V0D2;HLA-A;ITGA5;HLA-G;COL1A1;IRF1;FN1;TCIRG1;CCND3;GRB2;THBS2;ATP6V1B2;COL1A2;TNC;CCND2;RBPJ;MAPK1;VTN;AKT2;JAK1;VWF;FZD2;CDKN1A;ATP6AP1;FZD7;ATP6V1F;FOXO1;ATP6V0D1;ATP6V0C;CREB3L3;PIK3R1;IKBKG;PTEN;IRF9;IFNAR2;PRKACB;PXN;TYK2;MAPK3;AKT3;TNFRSF1A;COL9A2;EGF;CASP8;TADA3;MAML2;MX2;CDKN1B;TNXB;PIK3CB;PRKACA;IKBKE;RAF1;TRADD;GNAS;WNT5A;FAS;ATP6V0A1;NOTCH1;ITGB5;TCF7;PPP2R2B;IFNAR1;STAT1;ATP6V0A4;CDC42;ITGB1;MAP2K2;RB1
prerank,Hepatocellular carcinoma,0.28981323207819804,1.0079889580806711,4.498886e-01,6.513140e-01,1.000000e+00,33/161,18.67%,GSTM1;GSTA1;GSTM3;PRKCB;GSTA2;HMOX1;GADD45B;WNT2;TGFB1;GSTM2;GSTM5;PIK3CD;CSNK1A1L;GSTM4;DPF1;FRAT1;GRB2;ACTB;TGFBR2;MAPK1;AKT2;FZD2;CDKN1A;GSTA3;GADD45G;FZD7;PLCG2;FRAT2;PIK3R1;GSTO1;TGFBR1;DPF3;PTEN
prerank,Various types of N-glycan biosynthesis,0.35293644363600457,1.0065634851200518,4.648494e-01,6.507949e-01,1.000000e+00,9/36,21.14%,CHST9;MAN1A1;MAN1C1;MGAT1;MGAT4A;HEXB;B4GALT1;HEXA;MAN2A2
prerank,Cocaine addiction,0.3442532340966289,1.0054689426298296,4.602510e-01,6.493832e-01,1.000000e+00,22/45,27.86%,FOSB;CREB5;MAOB;GNAI2;RGS9;SLC18A2;DLG4;GRIN2A;CREB3L3;GRIN2D;JUN;GRIN3A;PRKACB;GRIN3B;PRKACA;DRD2;GNAS;DRD1;MAOA;GNAI3;NFKB1;CREB3L1
prerank,Retinol metabolism,-0.27415458651541186,-1.0047183340905004,4.390244e-01,7.191705e-01,1.000000e+00,16/56,21.94%,SDR16C5;CYP3A5;BCO1;RDH16;CYP27C1;ALDH1A3;UGT2B15;CYP2W1;CYP26A1;CYP3A7-CYP3A51P;RDH13;CYP3A4;UGT1A7;DHRS4L2;CYP3A7;RETSAT
prerank,GABAergic synapse,0.3191308703241327,1.0034467822222815,4.651741e-01,6.507614e-01,1.000000e+00,21/75,15.03%,GABRP;GABRA5;GNG11;PRKCB;CACNA1S;SLC6A12;GNAI2;GNG2;GABRB2;GNGT2;GLUL;GABRB3;GNG7;GNAO1;GABARAPL1;SLC6A13;ADCY7;GABARAP;SLC38A5;ABAT;TRAK2
prerank,Amino sugar and nucleotide sugar metabolism,0.3441357342568178,1.0013514241522683,4.716459e-01,6.518249e-01,1.000000e+00,21/46,29.36%,HK3;CHIT1;RENBP;HEXB;UGDH;HK2;NPL;GFPT2;CYB5R3;NAGK;HEXA;CYB5R4;UAP1L1;CYB5R1;GNE;GNPDA1;GALT;NANS;AMDHD2;UXS1;HK1
prerank,Glycosphingolipid biosynthesis,0.3433883785129995,0.9971703407877858,4.728261e-01,6.581492e-01,1.000000e+00,17/42,19.81%,ST8SIA1;GBGT1;FUT7;A3GALT2;ST3GAL1;GLA;NAGA;ST8SIA5;HEXB;ST6GALNAC6;ST3GAL2;FUT4;ST3GAL6;GLB1;B4GALT1;HEXA;ST6GALNAC4
prerank,cAMP signaling pathway,0.28275105236458054,0.9943577918723809,4.894562e-01,6.611993e-01,1.000000e+00,61/195,20.25%,CNGA4;FFAR2;RAC2;CACNA1S;PDE10A;PDE4B;PIK3CD;GRIA1;FOS;CREB5;MYL9;HCAR3;SSTR5;GNAI2;NFKBIA;ATP1B2;ATP2A1;PDE4A;HCN4;ATP2A3;VAV1;SSTR2;PTGER2;RAP1B;VIPR2;NFATC1;PDE3B;VAV3;GIPR;GHSR;ADCY7;HCAR2;ATP1A2;F2R;MAPK1;AKT2;ADORA2A;PLD2;CNGA3;GRIN2A;PLN;FXYD2;GLI1;ORAI1;OXTR;RAP1A;RHOA;CREB3L3;PIK3R1;CALM3;GRIN2D;JUN;GRIN3A;SUCNR1;PRKACB;ATP2B1;ATP1B3;GRIN3B;ABCC4;MAPK3;AKT3
prerank,Protein export,-0.3317108143092014,-0.9934925938351715,4.889590e-01,7.426743e-01,1.000000e+00,12/23,46.22%,IMMP1L;SEC61G;SRP9;IMMP2L;SEC61A2;SRP72;SEC11A;SRP19;SRP68;SEC11C;SEC63;HSPA5
prerank,Tryptophan metabolism,0.35127386253277465,0.9926605635428604,4.796196e-01,6.612589e-01,1.000000e+00,11/38,16.47%,IL4I1;MAOB;AOX1;KMO;CAT;IDO1;CYP1B1;INMT;HAAO;ALDH2;ASMT
prerank,Arginine and proline metabolism,0.3361838518538773,0.9903332115903803,4.646195e-01,6.628617e-01,1.000000e+00,12/46,19.30%,CKM;ARG1;MAOB;SMOX;SAT1;GATM;LAP3;ALDH2;NOS2;P4HA1;OAT;SAT2
prerank,mRNA surveillance pathway,-0.2431637302176739,-0.9865523974358786,5.254237e-01,7.509815e-01,1.000000e+00,45/94,39.45%,PPP2R2C;MAGOHB;PABPC3;PAPOLB;CPSF4;CPSF6;PABPC1;UPF3A;GSPT2;RBM8A;PABPC4L;CPSF3;PNN;NXT2;PPP2R5E;CPSF1;PABPC1L;NCBP1;CSTF3;SMG5;PPP1CC;PPP2R3A;DAZAP1;NXT1;FUS;PPP2R2A;PPP2R1B;MSI2;NUDT21;CPSF7;UPF3B;WDR33;CPSF4L;PPP1CB;SSU72;SMG1;RNPS1;PPP2CB;ALYREF;PPP2R3B;PELO;CPSF2;RNGTT;SMG7;PPP2R1A
prerank,Cholinergic synapse,0.30248942271010665,0.9853657963541133,5.101796e-01,6.705793e-01,1.000000e+00,39/103,23.32%,GNG11;PRKCB;CACNA1S;PIK3R5;KCNQ2;CHRNA4;PIK3R6;KCNJ18;PIK3CG;PIK3CD;FOS;CREB5;GNAI2;GNG2;GNGT2;FYN;PLCB2;GNG7;GNAO1;ADCY7;MAPK1;AKT2;KCNJ2;CREB3L3;PIK3R1;ITPR2;ITPR1;KCNQ1;PRKACB;MAPK3;AKT3;GNAQ;GNG10;JAK2;PRKCG;ACHE;PIK3CB;PRKACA;ADCY4
prerank,Nicotinate and nicotinamide metabolism,0.3577119878899386,0.9804135283662698,4.928977e-01,6.781072e-01,1.000000e+00,9/33,21.04%,CD38;BST1;AOX1;PNP;NT5M;NAMPT;ENPP1;ENPP3;SIRT2
prerank,MicroRNAs in cancer,0.2801151533057778,0.979893257406661,4.977578e-01,6.752860e-01,1.000000e+00,41/174,19.91%,ITGB3;MIR223;TIMP3;PRKCB;HMOX1;THBS1;TNN;ABCB1;MMP9;PIK3CD;ZEB2;PTGS2;VIM;ITGA5;PIM1;RECK;GRB2;MIR21;MCL1;TNC;DDIT4;CYP1B1;CCND2;SOCS1;MAPK1;IRS2;BMF;CRKL;MARCKS;CDKN1A;ZEB1;RHOA;PLCG2;PIK3R1;RASSF1;TPM1;PTEN;BCL2L11;MAPK7;PLAU;MAPK3
prerank,Vascular smooth muscle contraction,-0.2352628890337011,-0.9772390816623279,5.064935e-01,7.670284e-01,1.000000e+00,11/120,4.99%,CALML5;PLA2G4E;PLA2G4F;PLA2G4D;ADCY1;EDN2;PLA2G3;MYLK3;CALML3;GUCY1A2;ADRA1A
prerank,Amphetamine addiction,-0.26089553909303503,-0.9743379945856273,5.163934e-01,7.614507e-01,1.000000e+00,7/63,7.05%,CALML5;GRIA4;CAMK2B;SLC6A3;CALML3;STX1A;CAMK2A
