GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
489,3098.0582520224425,1.3485002670899389,0.6884734739414958,1.9586815151639811,0.05015009654514002,0.30249324561209734
2838,16.92599007320997,1.3480414403432928,0.9722719413699822,1.3864860055961623,0.16559855057991202,0.5079660504234559
693227,0.6346358795357822,1.3477972880820814,1.3410234953691387,1.0050512110610546,0.3148721912548761,
767567,0.8061569641255603,1.3477484060424954,1.8016836433162253,0.7480494209082095,0.4544303485014545,
9754,291.9324502211905,1.3474811899354624,0.49781900567535053,2.7067692767323024,0.006794145769602562,0.10737919296741044
203228,476.56116460818157,1.3471876257571225,0.5561682820491116,2.4222661903581213,0.015424047681304155,0.16603884956926038
105371744,1.295215117527952,1.347133656953897,1.1180878398953709,1.2048549397335007,0.22825930644030012,
51393,468.79156323347127,1.346997280880902,0.4779245046517528,2.8184310864378315,0.004825896917400295,0.08890519561400695
128646,15.9543890902308,1.3466868128641847,0.5859034614548315,2.298479018233285,0.02153454072389566,0.19923286939028373
101929109,0.9233275794217737,1.3465032244106807,1.3395451425106368,1.005194361637565,0.31480326964304317,
387718,2.027401155906211,1.3464961989513726,1.3012003324429358,1.0348108322593157,0.3007572631388368,
9294,147.62955317888566,1.3454667603699262,0.45522879820925805,2.955583578329433,0.003120781296284796,0.06824692850515841
107986413,11.527146779221885,1.3452995385233282,0.564221686399724,2.384345676444361,0.017109522442079878,0.17502692827247196
432,45.81011836329722,1.3452157585320763,0.5840147295781658,2.303393545405484,0.021256710586763115,0.19815252480124781
1514,8175.216286082423,1.3450919377778694,0.8332874766471928,1.6141991515220746,0.10648423598909054,0.42115478257583194
10154,2088.1639252489713,1.3448319546483216,0.4954622213027804,2.714297673619167,0.0066416456809829175,0.10647519661519711
387751,471.5138419231215,1.3436922960457498,0.661768798592024,2.030455801035925,0.04231022954100108,0.2792671552082739
50853,327.9373551804889,1.3436721420036786,0.6033230040285513,2.227119027505358,0.025939319860331995,0.21702110255313822
105376095,25.770399579097965,1.343460230347749,0.6760340494821758,1.987267107887249,0.04689280462776872,0.29252392835585345
105377302,0.7662672770416159,1.343079550254623,1.7077206057896341,0.7864749922798966,0.4315892642647515,
105373887,0.8899156607548814,1.3429638690551995,2.3868457198557813,0.5626521470924164,0.5736717753290965,
23762,297.4368602949211,1.3426892574938687,0.6691234200908373,2.0066391598004314,0.044788098480319206,0.2867469607639647
503497,0.3428084714370352,1.342470033459492,3.1059614543845147,0.4322236618759068,0.6655788634739199,
1187,102.10450598575179,1.3415272311743713,0.6663013255228554,2.0133942103772005,0.04407317420528109,0.2845095156077565
5971,497.4701319373711,1.3412915891093236,0.5482127913446944,2.4466623367530524,0.014418584940030073,0.15972050010688976
28749,7.594439872031018,1.340707755413625,1.017240029094704,1.3179856445550933,0.1875084535284759,
4958,190.2192735301748,1.3401158468297054,0.5970972817828613,2.244384437370539,0.024807676953679265,0.2128861996812316
107984452,0.3100304448146999,1.3399889968769643,2.5654054014030887,0.522330309332041,0.6014403695213193,
107987041,0.34892523348878157,1.3396248306117806,2.51051941928674,0.5336046478351398,0.5936150919160019,
84519,258.5589417063454,1.3390029178898695,0.5619276644472485,2.382874171548409,0.01717806479395087,0.17545245605075446
1553,50.204369067160656,1.3387961344572892,1.381511092888501,0.9690809877306868,0.33250478284295537,0.6709764650264607
643246,147.97659675255997,1.338287756813384,0.5427716476577342,2.465655239341634,0.013676289795531569,0.15395120201875706
6966,133.17111572601152,1.3381917887738446,1.0051821970569799,1.331292767313096,0.18309269714754473,0.5292396575365288
6623,116.11641989866264,1.3379941191541975,0.9636114389564718,1.388520377677498,0.16497864402783935,0.5076461774642381
90655,5.104950607734562,1.3379237669768882,2.30475875986232,0.5805049058829966,0.5615741793874118,
541472,81.17578960676106,1.3379078982945294,1.3250946185366188,1.009669709301258,0.3126535594358989,0.6527238334159667
100506328,1.3274170931474019,1.337883533021311,1.4368859650995238,0.9310993116483286,0.35180219465864127,
353142,2.5861730202434465,1.336089324329415,1.7113738913033691,0.7807115272232298,,
120793,6.023818287408658,1.3354427812510532,1.2821247241455125,1.0415857023122888,0.29760380030501943,
283953,2.0066453986334025,1.3353431504330795,2.921614385595732,0.45705660439537993,0.647630360569059,
9567,1401.9362885809376,1.3352185369910372,0.44852297292078125,2.976923407726688,0.002911567379661805,0.06528552524234758
6968,3.1651012487783037,1.3349385899000863,1.1488062625299134,1.1620223822250675,0.2452263734248854,
3586,77.96172558564076,1.334872678368416,0.8017853988633922,1.664875264953348,0.09593764397503518,0.402713964049804
115207,415.67671557016,1.3348600718810677,0.5330669375306187,2.5041134197230055,0.01227586746291132,0.14561475261946003
51378,6.81529402348131,1.3346000923322845,0.672310939993797,1.985093522863986,0.0471340673014599,
440097,4.60050564974766,1.3338383201365893,1.5421696794196356,0.8649102222257102,,
9085,4.355701467468337,1.3333931627100108,1.4034315299781877,0.9500949168006326,0.34206402584577233,
401508,10.352080393765608,1.3332145184244553,1.0084335670284283,1.3220647963485244,0.1861465751004684,0.5317731970028499
55315,894.78345760598,1.3331403765023195,0.46598365838328487,2.8609165847738236,0.0042241817844740695,0.08279481376759196
1409,4.741794203524649,1.3322628679587751,0.911462730658851,1.4616756375718718,0.14383011637131365,
2920,596.0368414042018,1.332177953410516,1.2635343098990313,1.0543266953447192,0.2917333707603751,0.6347080798789304
100126310,0.9047053895082894,1.3319821998731758,1.7368389230431187,0.7669002474561125,0.44314082653676146,
400765,1.5200005534022432,1.331720053384239,1.2494712279502478,1.0658269062897272,0.28650189559982897,
57471,38.127147467381135,1.3315671124030675,0.6145972919036617,2.1665684667738345,0.03026777398474254,0.2360183033113157
7409,1468.3593871253017,1.331438287119453,0.719197188627045,1.8512840541843367,0.06412869887856645,0.3372774559907261
10981,175.40647212571142,1.3309948203314343,0.4245114157821497,3.1353569558997982,0.0017164511472462618,0.049210733086391824
91351,2686.5687890628715,1.3308918549504805,0.634590630116493,2.0972447303644652,0.03597191669899185,0.25739757893841114
3720,1934.3920946558915,1.3308169517842758,0.4963688538699284,2.6811048707198126,,
9615,137.64459965067175,1.330750532949817,1.1309598118944233,1.1766558978967898,0.23933287722102292,0.5886687462849449
127550,14.075902846099705,1.3300446813160696,0.6962168045234238,1.910388650021907,0.05608319112807239,0.31907253695576526
2634,3582.074343714825,1.3299375935286155,0.5935319825824552,2.2407176572727594,0.02504436961288543,0.21332103535036726
2335,244828.05800683127,1.3295305582822277,0.7457220726538552,1.7828767674138046,0.07460636572744209,0.3624941485084629
3987,2958.434867717171,1.3282776831408558,0.47131321117895536,2.818248357219325,0.004828644426281992,0.08890519561400695
5990,287.97883375011503,1.3281302251506897,0.6122225056951528,2.169358709939377,0.030055461151704863,0.23492748610266334
126402,5.118181995121643,1.3273959486228029,1.8794534051344745,0.7062670162487098,,
124935,1309.875748211707,1.3262887447898308,0.6761235903727196,1.961606966055868,0.04980826063134145,0.30163766648385354
7408,1822.777805475711,1.3249261509739019,0.5571788718718893,2.3779188656646313,0.0174106563195044,0.17695227360131285
219432,1.2190830105107808,1.3246047406074735,1.5504579845609925,0.854331271016371,0.39292146528377225,
256236,238.92098890565202,1.3245171798105995,0.4768195535601548,2.777816408578765,0.005472552946152378,0.09385929504774845
84217,37.400038656772324,1.3242292590582765,0.7076494604156582,1.871306816627052,0.06130256625530073,0.3321366016556974
4159,1.6078749072523035,1.3241191467005973,1.6703517233257414,0.792718759893407,0.427941697860172,
2185,3047.6498596410975,1.3239073930695373,0.4980572119776909,2.658143203694515,0.007857249859505843,0.11493928061519423
285762,0.7945706084612126,1.3238779092077992,1.1789867963953669,1.1228946017507766,0.261482260470389,
150681,6.415874473593647,1.3236951600117566,1.307656488649062,1.0122652022927399,0.3114112680934672,
151,20.144108779536296,1.3231723722005806,0.8089907285908471,1.6355840993448327,,
653123,9.363912254180633,1.3225756549595522,0.9991785185391976,1.3236630195904955,0.1856149853292799,
56172,1968.136880410576,1.321767533423752,0.38731257153330845,3.41266364835793,0.0006433128875974366,0.02663999730065725
6482,389.93649473736605,1.3213012884818234,0.5842455051155069,2.2615514829174397,0.023725128468119677,0.20794330859059465
645191,45.770285002720044,1.3212733016315998,0.8778890355629744,1.5050573000769865,0.13230934572468186,0.4595176295216779
5580,1816.890316664049,1.3210933868092443,0.3824827177387477,3.453994979484559,0.0005523476581220926,0.024450852932333934
338323,40.97505547897534,1.320557722190734,0.6988381226912601,1.8896475153719452,0.058805117849278714,0.3267028858521196
440561,11.089863833097985,1.3202645323569466,1.563513670878519,0.844421482810001,0.3984339218913877,0.7168348513377777
253017,3.1473493120657436,1.319927591111664,1.2310446779295032,1.072201208271054,0.28362966783400745,
254786,1.6371362234256375,1.3198073664409422,1.8839826874919423,0.700541132996259,0.48358942664645377,
102465451,13.950415063781197,1.3193188760434704,0.5406345170199744,2.4403156559734174,0.01467443331800163,0.16145194780569008
102723532,3.7653471783722536,1.3191356897559898,1.5346623595537328,0.859560854896828,,
259197,15.562040229059576,1.318978051951356,0.5288409200718889,2.494092272156358,0.012627971247382682,0.14776391745901318
4250,0.41889060212213464,1.3185451784970104,2.4800342106464357,0.5316641088403872,0.5949586543394602,
28984,233.19765514310933,1.3182663289449679,0.5654648947838944,2.331296497988216,0.019737730762460666,0.19093213411022464
28557,5.339546853940719,1.3181689989118446,0.7039139418441988,1.8726280594163915,0.06111976384128343,
28385,73.90099459392299,1.3179943220235089,1.104945446492912,1.1928139314088422,0.2329422527762781,0.5826699737546204
105371618,0.47242276507872616,1.317806064950054,2.451030566787182,0.5376538680533218,0.5908160333532373,
107984650,0.37362793139846534,1.31771890174782,2.069972537463681,0.6365876251490801,0.5243934879064587,
653203,2.400403753616897,1.3173417321346816,1.5901483434265995,0.8284395211178543,0.4074216324449823,
12,2582.4754548905544,1.317293459138716,1.1581998148540635,1.1373628645456992,0.25538662470987206,0.6035248550558215
102724631,17.429862059737616,1.3163388850965714,0.9855000438878283,1.3357065717659165,0.18164520052088062,0.527665751901179
105377922,0.5168953668548022,1.3157907296622207,2.433099897214662,0.5407877955066693,0.5886538558877239,
100500811,0.45163152528052664,1.3155518698076778,2.447020497314744,0.5376137516017168,0.5908437343973261,
150147,5.770174829015334,1.3149392696506015,1.1948813784349268,1.1004768283969144,,
285501,0.7855870382562411,1.3148968830458447,1.7438785990846044,0.7540071216746737,0.4508449454329351,
105374039,0.6974033226607228,1.3142251114629846,1.5399830419970146,0.8534023269235015,0.39343623154684204,
3570,624.4624920112097,1.3140528245706744,0.5113828011369229,2.569606998219786,0.010181394482057736,0.13105851905045615
3741,37.836149949509675,1.3138218611155508,0.772103922982238,1.7016127259669098,,
107987251,11.586703304433872,1.3137700937147445,0.8623682812297079,1.523444359341873,0.12764757113337064,0.45250224326859495
100616211,404.0958529929179,1.3134270363509415,0.560085130752849,2.3450489295894603,0.019024582771178192,0.18642991782840881
107984880,0.7621146793299932,1.3132767584444711,1.3203860642807,0.9946157369965112,0.31992319066990915,
105375034,2.4771810332569064,1.3128179888912141,1.035391707621093,1.2679433099841348,0.20481819602665285,
7102,1161.5349417522457,1.3128038176376773,0.8086026901151164,1.6235461910852416,0.10447269748685718,0.41702313886481557
105373406,0.3176753036209406,1.312682416424976,2.1422208211522453,0.6127670889310645,0.5400303550648172,
105374733,0.7811934849310695,1.3120605530067961,1.2045299537154648,1.0892718350088721,0.2760340291572332,
4121,1197.7304764706273,1.311963078162885,0.506369892489027,2.590918412850376,0.009572018166024246,0.12682109568776712
6401,97.78698844667024,1.3118252607480663,0.7013973686832692,1.8703025122702575,0.06144182088208114,0.33217837772998476
100500826,0.9210751214409536,1.3110012016105315,1.185351520159435,1.106002041853539,0.2687256355991611,
8076,298.66262307191846,1.3107501322476751,0.9188628602638682,1.4264915788099972,0.15372649599385407,0.4914010018669669
3953,919.4071019495749,1.3100722317810014,0.514480673002943,2.546397368309902,0.010884121166980168,0.13516968864147796
4143,82.7908330682354,1.3095791378689126,0.9967544239589665,1.3138433162578311,0.1888989373101554,0.5349539202628231
105373953,2.1274990405978667,1.309426254703422,0.8186889738819586,1.599418456186781,0.10972765408106543,
245932,1.1001229675537914,1.3092742578595216,2.944583005625012,0.44463825789880124,0.6565811949965169,
101593348,4.65160476680167,1.3091966006992288,0.6845756944570482,1.9124205128807283,0.05582227899845885,
4991,5.227143608139084,1.3090602825072126,1.481356073293685,0.8836904955583126,,
139728,81.90596339280843,1.3090209329266818,0.8791691307023247,1.4889295895557315,0.1365059108040814,0.46643513728578584
55999,2.3906371024256194,1.3088277311211454,2.5674959380502864,0.5097681798534986,0.6102138808238815,
84941,203.10009765155436,1.3086416526607108,0.6415764801169883,2.039728221368225,0.04137740243657414,0.2762620904727098
100233209,7.903412445698915,1.3084187668899105,0.6113889864414124,2.1400757879293146,0.03234864243130996,
8178,456.9633374578161,1.3082390350738258,0.43454017491406927,3.0106285001899566,0.002607076086319261,0.061041422132418914
8193,41.079555173758415,1.307953255677895,0.9533253077019596,1.371990489616587,0.17006639845876104,0.5130991029612255
26471,370.5104039922,1.307290552995939,0.6809512522288734,1.9198004977844552,0.05488310398229704,0.3162196130276635
105375945,8.377216957437623,1.3069612130793318,0.8590886856091492,1.5213344500662491,0.12817592928445465,
101927057,6.8671725091237965,1.3062729288141182,0.9989490864096795,1.3076471529785274,0.19099301567560345,
102465538,7.082697374343509,1.3059819034192728,0.4653174571405976,2.806647125264989,0.005006004649187736,
25927,86.56780953286626,1.3059510259873053,0.46722527118286855,2.7951206977333327,0.005188034178002352,0.09191556730776891
25878,7091.912041235952,1.3058333819609564,0.6708741093575581,1.946465609190743,0.0515988351470718,0.30702174517501024
407010,2.053406065585921,1.3057963652527347,1.085281741587142,1.2031865231079135,0.22890414891772726,
100132708,5.60571173628831,1.3051470460159318,0.8888286752076403,1.468389896074218,,
283420,11.337824814544634,1.3050577713153269,0.692993542053996,1.8832177965861052,0.05967085821373307,0.32887640731907325
105374426,0.5662037465042606,1.3048007416285576,1.5571038896280516,0.8379664005208014,0.40204957421445886,
1038,3463.217546389884,1.3043208398276631,0.6890878159200262,1.8928223801000124,0.05838149429342983,0.32576806864478924
6658,6.890692265440543,1.304131356194033,1.8313332946351575,0.7121212506835601,,
105274304,1.307850792797413,1.304086686896559,1.0312987386906667,1.2645091455771806,0.20604734022242088,
100132403,424.43482977344684,1.3036807508734802,0.6822314075698505,1.9109069685273943,0.05601653739332716,0.31887462866344224
105370035,33.125608417396556,1.3027002939942478,0.7882147801500664,1.6527224898602253,,
10287,114.6709041849602,1.302413620565244,0.42615486090921895,3.0561979694106762,0.002241631954389132,0.05629533255261378
342096,77.7350436301139,1.3023555945812748,0.7112895453673926,1.8309781200405342,,
151887,7947.2933456326045,1.3023071412732676,0.7889759393645399,1.6506297293706789,0.09881420451369538,0.40685865505607216
101929579,0.4521610006306262,1.3019382033888458,2.0702634047952673,0.628875630208803,0.5294304815572086,
112267855,1.902795913794994,1.301501161347074,1.2210379181934174,1.065897415595992,0.28647001740338074,
6752,32.19838478442625,1.3014463296180931,0.5473949364984694,2.377527161546428,0.01742915930443509,0.1769893080183283
390078,3.2493290139742026,1.30105821511369,1.7825380774693642,0.7298908402342674,0.46545691169321624,
57419,264.61953110071295,1.3005763544506375,0.6148974336774972,2.11511104652417,0.03442048395047349,0.25192028115274484
54546,2.914959880178512,1.3004372866324392,2.204378484203344,0.5899337595387634,0.5552350597286022,
57134,449.68127874629874,1.299772089828348,0.5904962444421339,2.201152169996096,0.02772525303777806,0.22409327237303756
132671,399.1155692806769,1.2996054919037539,0.9790397341987535,1.3274287513645722,0.1843668941194222,0.5295131860658132
51207,12.64809608022596,1.2990709488455165,1.0834711985130812,1.198989830674149,0.23053189985199063,0.5808522558085807
10216,1738.304739137037,1.298880325811262,0.8279434669019085,1.5688031583503614,,
645961,53.40770037547498,1.2987309712533965,0.7341357773744042,1.7690609983595074,0.07688369564311591,0.3673919391853584
403239,1.1999691193353843,1.297690265943519,1.8397536385092788,0.7053608911435638,0.48058567563459265,
164127,5.558711772730378,1.297669139642647,1.3874929001933851,0.9352618232942174,,
10312,3425.298397255112,1.2966418904238703,0.4169718821035387,3.109662656106629,0.0018730112579398823,0.05213521417375183
89849,1367.267621534123,1.2962541957839964,0.42246112077185505,3.0683396223910093,0.002152518330261543,0.05560329583529937
219539,87.70063138139616,1.2962498070868191,0.5716474055489075,2.267568774920152,0.023355502650444754,0.2064100492707786
440888,0.5579313053439903,1.2960196523353495,3.2705711614667328,0.3962670702918238,0.6919080172065467,
102724587,1.2470869697994187,1.2958345540183807,1.3838524657422844,0.936396462843536,0.34906909846118783,
10148,15.506862532616356,1.2956020139357443,0.5627144315262392,2.3024147619987434,0.021311793272169925,0.19822925218552734
100505530,6.108902613989851,1.2953610424774638,0.9254490283652723,1.399710846058815,0.16159992456848382,
401585,5.489460363674944,1.2953040487872511,1.3771524378579723,0.9405669359319232,0.34692683258244816,
389400,1.7864574259571244,1.294699262809464,1.6373124587451233,0.7907466017828713,0.4290918758436607,
8434,406.0546626058533,1.2946217374618558,0.4691283539728266,2.759632255220379,0.0057866459302257384,0.09717471073337666
344558,204.09417641363217,1.2943729993062096,0.48711329295674377,2.6572319376657854,0.007878521869387268,0.11511987323114443
653653,169.145623064694,1.2932997705175464,0.5475366477440776,2.362033255392329,0.018175011739700337,0.1811266018892922
155038,323.43003456702644,1.2932600408174637,0.5608362028606598,2.3059496413051193,0.021113446372348185,0.19778997724016162
8741,341.6769206867084,1.2927847398002397,0.6886467516454314,1.877282854687544,0.06047933683982565,0.33057886340828446
5046,539.9645225606006,1.2924389050949447,0.741824024715397,1.7422446052361178,0.08146565191645382,0.3775534694909949
2857,81.33816832147122,1.2924206842252746,0.5379281057120908,2.4025899939071085,0.016279428376077296,0.17037290285459283
392465,4.067526529964018,1.2920331016991002,1.160019953522907,1.1138024805308546,0.2653639325906747,
105751187,374.7396534362299,1.291622224285809,0.5224639685685041,2.472174737378957,0.013429385763848641,0.1527886089762207
50515,1018.3580038411314,1.2909815785060035,0.5158409714578598,2.502673595037355,0.012325916147075866,0.1458354443589894
7145,6526.27945046845,1.2909520547411601,0.499389893596339,2.5850584308873645,0.009736249592201568,0.12813613829566986
100505989,0.5760354138432313,1.2907165363167585,2.4227004395244545,0.5327594428348351,0.5942001120601981,
1583,61.94088595201698,1.2905521969537572,0.8048050898128916,1.603558691774423,0.10881136224790121,0.42496700753771227
401138,10.606419799421571,1.2904241727273094,1.512371560152276,0.8532454634345151,0.393523196373207,0.7123884787703235
200232,17.708943836827533,1.290250311514895,0.5004114414295896,2.578378919212701,0.009926508093710507,0.12931701942964363
105376481,1.145047439285728,1.2901077366176723,1.0529147445122709,1.2252727424909162,0.22047247478774223,
91523,110.10136893531543,1.2898266921349084,0.5440960932544822,2.370586203660971,0.01775990191307866,0.17847360444520782
101929384,10.039100693821027,1.2893969023308314,0.7776149919185643,1.6581430601660305,0.09728859434073535,
2057,345.9805184531943,1.2889483794550032,0.5563045112902447,2.316983510461793,0.020504630031452017,0.19572418553317836
116449,43.07285541712014,1.2887921753604854,0.5831827689882858,2.209928420204015,0.027110130458047357,0.2216062448991918
406987,0.5107123759414232,1.2884787972287983,3.012378001306923,0.42772812597548865,0.6688490702217609,
22806,319.97289449089664,1.288229184064194,0.6053521348993156,2.1280658145832043,0.03333162718640463,0.2479867966089424
170627,1.7250151759162962,1.2879963755256731,1.435237731489031,0.897409779068031,0.3695002962745344,
55313,356.34419807540985,1.2873754843778649,0.45472043094925885,2.8311362251535166,0.004638296164135723,0.08713818363182778
441525,0.5421916622098012,1.2873681798467795,2.9796739033953394,0.43205002345384946,0.6657050564919447,
6494,1012.8661788557309,1.2872367407329093,0.40999189861665614,3.1396638447641134,0.0016914180007171623,0.04877047192290093
91370,59.465514279026536,1.287030076179694,1.0676070914760194,1.2055278448931166,,
283025,0.5560770411613875,1.2869522236043027,2.9678107883878693,0.4336368843457781,0.664552145988972,
105378267,0.5591929422340042,1.286860670273647,2.9652005466018254,0.43398773541587704,0.6642973472652357,
219453,0.5349454427040592,1.2867931555238175,2.9631907734316876,0.4342593015142171,0.6641001543339545,
126206,2.908903806036983,1.286752187332169,1.1144785759937903,1.154577768518126,0.2482633749327955,
2512,53376.53748762578,1.286415589547296,0.5875033167752228,2.1896311949494494,0.028550994746026955,0.2274414792961109
84073,126.78186709744725,1.285847025979481,0.6957686970095504,1.8480955402364574,,
79958,369.8416853027881,1.2856997198031117,0.34431262272772173,3.7341056787796814,0.00018838338680686098,0.012919131888104594
28734,6.778596067476747,1.2855686366663326,1.0271059700677847,1.2516416748911412,0.21070046166836898,
131177,143.0753921005992,1.285489959988054,1.0896411086743547,1.1797370251127612,0.23810482315166093,0.587727859606947
11078,8140.154571725279,1.284937921612497,0.47398283047636364,2.7109376943487695,0.006709323221309076,0.10687570451594519
5732,51.00626130648355,1.2849007274498163,0.8034226076043818,1.599283758371064,0.10975756670312355,0.4264823897755132
9507,409.77272823331714,1.2847452814202973,0.6966298388356553,1.8442294742464893,0.06514970462369081,0.3391579778684427
28739,8.410142019079206,1.284475336523703,0.8444471642234123,1.5210843152098905,0.12823867999213528,
85442,273.4356671940898,1.2842567605413393,1.1143325508738262,1.1524896760255847,0.24911990971653686,0.5980337255197965
8809,186.96388759206292,1.284249707754286,0.6498787396948338,1.9761374381278212,0.048139213231632026,0.2962900661687936
3491,3238.9745616980617,1.2840404120547235,0.8061344228202011,1.592836598594319,0.11119685243325604,0.42838961577760537
786,8.334060899298827,1.2839154603458198,0.8001528198003893,1.6045878094463413,0.10858454597823745,
838,85.86665706788833,1.2837995827010902,0.9008018737545672,1.4251741921341456,0.154106854511563,0.49199541525723145
117159,4.45680471831267,1.2835983419845847,2.2788641292573533,0.5632623399986947,0.5732562584011127,
7424,197.45349049046982,1.2830008598172615,0.5417471000395182,2.368265302617535,0.01787171529549832,0.17920514930256765
335,5.269415351343713,1.282952812240368,0.8110686334037798,1.581805484026981,0.11369398271369728,
9033,37.694759415768914,1.2822240401517004,0.8113213200611877,1.5804145761324235,0.11401195565188252,0.43232591991505126
386684,0.5019905030660224,1.2819078154499866,2.475837493003412,0.517767349057679,0.6046206017370857,
4239,281.8318529160996,1.281591714552614,0.7370401841499674,1.738835605050057,0.08206368377517244,0.379288618402277
649330,2.7845167403955116,1.2812580242611664,2.5627519316313463,0.4999539785520982,,
6000,8.621306504401868,1.2812453723074628,0.7653670816795523,1.6740272778597254,0.09412523849907668,
105375258,1.1047844721214113,1.280962057784639,1.4666554759392514,0.8733898852177988,0.38245060229745265,
138428,84.78676039289654,1.2809219903449343,0.5775349294409791,2.2179125885680953,,
26341,1.9220190554803631,1.2807299752660513,2.0901065734104787,0.6127582160445783,0.540036222806147,
102060282,14.431609070689131,1.2806895618414602,0.5332964283140912,2.401459102004679,0.016329834356720686,0.17037290285459283
55211,5.325786785728809,1.2804500347892112,1.3093277680018456,0.9779446110298994,,
729041,1.1380582983289123,1.2799910792103601,1.0862684916318759,1.1783376661210705,0.23866201727533543,
136227,11.547079316732312,1.279899422691643,0.9229649266006483,1.3867259587052916,0.16552534189206747,0.5078905613069007
728392,50.26599579548818,1.2798776323834902,0.6596838746999844,1.9401378167164716,0.052362943207668225,0.30920508605911606
7045,10271.595774552221,1.279755156710495,0.6531965044876558,1.9592192363526038,0.05008711727774461,0.3024298400777965
23130,1998.437727153148,1.2789194040279772,0.4800014806612006,2.6644072061325095,,
23129,5534.285091160547,1.278411119511915,0.5167993099009,2.473709029830283,0.013371855394022721,0.1527326417452255
5908,3170.5772840667937,1.2782881290211583,0.5818857790979938,2.19680249103645,0.028034555097779384,0.22565613973038884
60386,370.8569512485644,1.2777273088402297,0.4220511606698039,3.0274228053595444,0.00246648702308018,0.058974492543254965
440068,49.48715571828468,1.2769493201959523,0.6127224299101709,2.084058389021537,0.037154856436921596,0.26201891587407655
55437,489.50175532798806,1.2768051638785998,0.5231897909842738,2.4404244614111334,0.014670013639526325,0.16145194780569008
107984931,3.5408518548486576,1.276310148624837,0.7550657322835436,1.6903298534882454,0.09096486677434146,
114026,2.9657240717890474,1.2761559560750821,1.8167006499449825,0.7024580280266479,0.4823935680188478,
29851,88.5278387104238,1.2748982047256845,0.7144509701231427,1.7844446407651222,0.0743514427261252,0.36219902198014786
23732,11.73710362099778,1.274475258334518,1.2301077589147833,1.0360679778647006,0.30017043012303235,0.6426374525887778
28928,0.692225146223522,1.2725764257268408,2.0651811801952253,0.6162057053059828,0.5377587634255341,
4246,8.903450170584442,1.2724607644032513,1.447161840319102,0.8792802083025291,,
80834,5.311040615393047,1.2713479056321664,1.3850115730282748,0.9179330558606184,,
3451,5.015430774410374,1.2705546790568518,2.0919406624160013,0.6073569398423934,0.5436140583445725,
79626,42.03887039942696,1.269761728260758,0.521033232173767,2.437007180834267,0.01480938527297552,0.16229451890085728
246175,1417.5582416170646,1.2696978427739614,0.28025171563923595,4.530562247863008,5.882691821795084e-06,0.0020871235138416656
9516,4208.184185893824,1.2696463634436574,0.5917893979270584,2.145436143146567,0.03191799190951324,0.2426640142714282
340120,24.475903458882804,1.269511700742472,1.0139288690553205,1.2520717571887254,,
105372741,2.192256542922771,1.2692370178367085,1.6446255061097301,0.7717483482540762,0.44026348914369273,
105372651,0.2761961458654235,1.2691266275580608,2.6203628997461603,0.48433239063223016,0.6281499919823406,
107986402,0.27316611039575756,1.2690958492964854,2.625948276261598,0.48329049767241394,0.6288894861145401,
23150,1703.6163469595297,1.2687470393199127,0.47433492253799,2.674791542927766,0.007477572884200286,0.11198114539116857
112268426,9.869515851797356,1.2672710442090522,0.588293439441156,2.1541478439958213,0.031228579525013653,
283537,199.76043830508686,1.2671248257776184,0.52298598682725,2.4228657319573053,0.015398616878094566,0.16603884956926038
19,19350.639465267283,1.2670057524507286,0.5369723280379315,2.3595363974905386,0.018297785795086827,0.18194102142903124
30061,2833.1850568417785,1.2668936648712101,0.4265588097258679,2.970032820762491,0.002977679339349964,0.06630958007067317
3669,385.490142602425,1.2668817925748135,0.551782001881056,2.2959824500544457,0.02167688485362175,0.19938431470039703
388323,15.738844767274493,1.2662029812956066,0.6670404249780134,1.898240247339346,0.05766444122181977,0.32446459077776185
57611,18.0499138181437,1.2662002152242313,0.6498054684815905,1.948583501740881,0.05134518396725232,0.3063554002313403
105374521,0.3668334714466382,1.2661195564810526,3.1137899573494363,0.40661687969435695,0.6842893977618048,
120114,244.62254752844274,1.2661087756817138,0.9609141500029456,1.3176086289059565,,
4988,12.80384889022698,1.2660671195052535,0.6473477165734357,1.9557759872960483,0.05049154878446609,0.3036998231072015
2260,3283.423972872893,1.2656568172057447,0.5840748682516905,2.16694277737755,0.030239217625552862,0.23598472038738386
105370422,1.1342655463215663,1.264919740708558,2.042786752437634,0.619212817588103,0.5357761690215314,
8852,2.4146380528557794,1.2642884578821352,1.826813238503491,0.6920731858270465,0.48889136983361137,
25801,458.33021467368997,1.2640086730982159,0.49006114176331483,2.5792876957151094,0.009900429432026136,0.12923679278036532
7434,18.04335016954923,1.2639386584908838,0.8744048301920779,1.445484533992382,0.14832183411685607,0.4834445885428599
1839,814.3270121375522,1.2638744201973307,0.9078580405542129,1.3921498337182576,0.16387703034148926,0.5065495389632159
10993,107.9160535144682,1.2633628930572018,0.6545147757216673,1.9302282238994826,0.05357856593342488,0.3119847818797093
1435,296.1339448437392,1.263336228546034,0.46834704301864716,2.697436115756013,0.00698756907142165,0.10885937273920823
122183,9.422824075361921,1.2631391010737942,3.1218366446292056,0.40461409255570535,,
28737,7.295924279350084,1.2625904116867828,0.7324067126479682,1.7238924628666639,0.08472725823267224,
105379749,2.4838365310473804,1.2621657392066872,1.1608205810301304,1.0873047565082121,0.2769021471971973,
