,log2FC
23615,-0.0978923270046208
8659,-0.09794264793903018
7151,-0.09794905357256134
105377207,-0.09798361699474056
163183,-0.09799542282659512
10075,-0.09800580179177665
27429,-0.09809574222282436
163688,-0.098173874588944
5689,-0.09822283008853994
5276,-0.0982560085514832
105375091,-0.09833238970109903
100132596,-0.09842067448686498
140459,-0.09843212204189378
107986292,-0.09845522725961531
107984265,-0.09845522725961531
342918,-0.09855232854786944
406924,-0.09855232854786944
8000,-0.09861662748617839
112267955,-0.09869066084047784
260429,-0.09878546616411676
8563,-0.09890113562045855
55937,-0.09890376061291306
100616359,-0.09890391769080908
102465522,-0.09890391769080908
729085,-0.0989117476325605
101927179,-0.09897308836317631
85463,-0.09899369230833877
284240,-0.09912385653757927
105375240,-0.09912385653757927
79643,-0.09915049467024417
6208,-0.09919504696933501
3931,-0.09923238509558097
4115,-0.09925937239360672
101929448,-0.09925937239360672
93622,-0.09941384453736823
10002,-0.09947536743789298
10498,-0.09948532113079267
144132,-0.0995432437439785
3248,-0.09959338085178082
8693,-0.09961183867181944
113829,-0.09975330848863528
105377709,-0.09982227264860116
100287704,-0.09982227264860116
105374230,-0.09982227264860116
619455,-0.09982227264860116
105375008,-0.09982227264860116
106660609,-0.09982227264860116
105373707,-0.09982227264860116
100189412,-0.09982227264860116
574436,-0.09982227264860116
105372385,-0.09982227264860116
105373537,-0.09982227264860116
100126297,-0.09982227264860116
728228,-0.09982227264860116
100506733,-0.09982227264860116
103724388,-0.09982227264860116
101927889,-0.09982227264860116
102724386,-0.09982227264860116
105376222,-0.09982227264860116
8470,-0.09988211076165143
857,-0.0999594308082905
60681,-0.10002935049219452
51128,-0.10003246915945319
51147,-0.10011622877381754
105377590,-0.10014812552127861
10459,-0.10015037978471852
137492,-0.1002466480646742
91137,-0.1002642768670352
167826,-0.10029889167382011
101928521,-0.10031624679485285
56660,-0.10053073830402237
6734,-0.10054938281519554
54797,-0.10059626710003133
6294,-0.10064235567302404
55601,-0.10065392190847078
7343,-0.10067502582290366
92749,-0.10067579664583093
64222,-0.10070535079772824
101929572,-0.10070985157862888
10613,-0.10078590183609926
90649,-0.10082790540811004
3204,-0.10105797358039714
79898,-0.101182806901841
100506939,-0.10118931803758702
105372471,-0.10118931803758702
728463,-0.10129504706055648
693216,-0.10146122232635868
8192,-0.10154303507001394
768220,-0.10156894294760965
53828,-0.10158738433992864
105377769,-0.10163800846878046
5713,-0.10164039527545299
2701,-0.10183237010316226
219954,-0.10187344204964344
53822,-0.10194315348902006
105372694,-0.10199346317157837
101927438,-0.10199346317157837
105371013,-0.10199346317157837
101928600,-0.10199346317157837
105375503,-0.10199346317157837
105371293,-0.10199346317157837
7233,-0.10199346317157837
399708,-0.10199346317157837
101929790,-0.10199346317157837
107984419,-0.10199346317157837
107984358,-0.10199346317157837
105372833,-0.10199346317157837
107985983,-0.10199346317157837
105374157,-0.10199346317157837
390439,-0.10199346317157837
102725159,-0.10199346317157837
105372003,-0.10199346317157837
28435,-0.10199346317157837
105375403,-0.10199346317157837
6872,-0.10204598801970732
6147,-0.10206063750407957
57179,-0.10206643090465128
255403,-0.10215568126078622
8019,-0.10218574983710305
2538,-0.10223114994957405
114883,-0.10234763248689127
23352,-0.1024893160409075
7189,-0.10249868849686017
84893,-0.10250570310222606
85364,-0.10256241370209995
54832,-0.10267905120956478
401589,-0.10272643043842389
727936,-0.10289456894759841
8435,-0.10314902813324967
101927655,-0.1031881977235134
162515,-0.10319438128270253
3444,-0.10322275558562832
767605,-0.10324048743862924
79970,-0.10325842884676639
107984931,-0.1032620261313335
339123,-0.10327286192526763
440993,-0.10336558547343788
406915,-0.10351327374886421
84912,-0.10353709912410558
102465474,-0.10362272753496593
151011,-0.10363802399958111
100133957,-0.10370624215087432
79979,-0.10390211806152294
7760,-0.10403287397940009
284900,-0.10404331349159168
101928323,-0.10411923983301685
55009,-0.10427646833121251
55220,-0.10438592306017691
84690,-0.10442344949375171
390441,-0.1044584899929073
105369250,-0.10446177543541779
105375036,-0.10447559115081351
2934,-0.10447989086356024
7625,-0.10448866736989171
90353,-0.10456504651594933
4774,-0.10465216303832214
107984576,-0.10465361908046367
10946,-0.10480495847253124
26538,-0.10486693536543545
5515,-0.10494393951048409
283971,-0.1049497261267529
55223,-0.10495513420231273
10252,-0.10496297625046225
11081,-0.10496611986284132
101927863,-0.10498977292395173
107985564,-0.10498977292395173
284111,-0.10506122333486312
100113393,-0.10509585112140929
105376463,-0.10510512594823873
55818,-0.10516645825521742
130355,-0.10530048388864355
403274,-0.10531562579662901
105373786,-0.10534165897856651
105374454,-0.10536745209569842
51058,-0.10539570320953029
91748,-0.1054010923111921
100874231,-0.10542983562042985
105373570,-0.10542983562042985
340156,-0.10544101474112999
7059,-0.10549083020982941
285740,-0.10550910698305538
729220,-0.10551002402678034
25976,-0.10554838500197405
112268457,-0.10554954510784631
286257,-0.10561713778345183
55853,-0.10561990298426593
221154,-0.10568896369274405
7919,-0.1056906958822541
100532737,-0.10571076644173516
22937,-0.1058418779663235
340591,-0.1059175356160198
4194,-0.10594690366589177
105376237,-0.10598038951473499
5396,-0.10600531126092427
285588,-0.10609846489839381
10678,-0.10612545475964019
84343,-0.10619450751774195
8824,-0.10620678347569701
51729,-0.1062446582273111
79048,-0.10625872565630523
124790,-0.10627340742535729
105374306,-0.10630148021255525
606495,-0.10631480071276567
6997,-0.10641110102900475
6049,-0.10647899011301831
56654,-0.10654756592346715
9275,-0.10662772774490215
3633,-0.10666558798492254
374407,-0.10674295262422628
63932,-0.1068131061579507
107987181,-0.10683622907605539
79068,-0.10684952921062774
101927621,-0.1068796307640636
107985949,-0.10691804533183702
255119,-0.10692640156280886
11012,-0.10694513402666761
105371094,-0.10699198020092315
22858,-0.10700897282363186
80303,-0.10703164228527129
1725,-0.10718833663649541
735301,-0.10724557144060953
118490,-0.10725688271055045
221527,-0.10728764931228785
54915,-0.1074184299747607
645832,-0.10744582949927439
9360,-0.1075178914613577
85390,-0.10752589123125178
23,-0.10754945245044034
6138,-0.1075530871348942
254240,-0.10760201388417778
53405,-0.10767168434794705
284106,-0.10772139526638469
105370203,-0.10772386370192322
105376230,-0.10772386370192322
105372383,-0.10772386370192322
107984961,-0.10772386370192322
107987301,-0.10772386370192322
693161,-0.10772386370192322
100126315,-0.10772386370192322
105371102,-0.10772386370192322
105373890,-0.10772386370192322
106635545,-0.10772386370192322
105372861,-0.10772386370192322
107984881,-0.10772386370192322
105378481,-0.10772386370192322
101928734,-0.10772386370192322
107986641,-0.10772386370192322
102467146,-0.10772386370192322
107986955,-0.10772386370192322
105372571,-0.10772386370192322
100498859,-0.10772386370192322
105378199,-0.10772386370192322
105370502,-0.10772386370192322
105378114,-0.10772386370192322
112268187,-0.10772386370192322
347744,-0.10779204811734466
112268263,-0.10783416375965427
10965,-0.10785469882184273
4200,-0.10794641438987362
9070,-0.10802300973753098
344191,-0.10808715975312211
23309,-0.10809213281448216
105371570,-0.108172554133117
105371789,-0.108172554133117
729262,-0.10828223653785862
107986083,-0.10833230041263064
387263,-0.10834063630499458
10490,-0.10843814365887283
10223,-0.10843871537182626
107984826,-0.10848572870828321
399744,-0.1085025434105713
55841,-0.10852703527946694
54583,-0.10853331304808123
55209,-0.10858009364591936
131544,-0.10867992663753157
8473,-0.10873271238686222
105376243,-0.1087823055505045
105374085,-0.10883031855745684
767562,-0.10884118341108096
51534,-0.10888849660115163
10590,-0.10895315611597334
4801,-0.10905038109967435
81849,-0.10910567758933176
26168,-0.10918397225128729
100422914,-0.10918407710994549
10992,-0.10922114565038932
116729,-0.10923694176288867
132001,-0.10935207949635739
9045,-0.10937378796540109
92014,-0.10939000907902141
5286,-0.10941415651977593
26231,-0.10945365394993267
9967,-0.10948256127996814
10140,-0.10950031873325905
57466,-0.10954399675838289
11235,-0.10967512430004334
79078,-0.10975937636869837
105371204,-0.10975953836887309
23070,-0.10977334580925913
57498,-0.1098005835025031
6869,-0.10982191489183712
101926967,-0.10991931482081663
767,-0.10997312059393938
5188,-0.11002210060021778
54708,-0.1100829271590893
6591,-0.11015833474576908
105375737,-0.11020822880006698
7975,-0.110209511619769
729224,-0.11033511692137865
442868,-0.11033511692137865
79573,-0.1104559481616807
107987098,-0.11046904216563869
9851,-0.11051242131935446
54619,-0.11066586865710182
406976,-0.11071918670893277
171017,-0.11072488644103551
105376933,-0.1108413377767179
100133053,-0.11090664491108859
105377635,-0.11090664491108859
105369705,-0.11090664491108859
105375825,-0.11090664491108859
339789,-0.11090664491108859
151278,-0.11090664491108859
8464,-0.1109148964595752
728661,-0.11098663724634328
55327,-0.11104702044626436
647589,-0.11112434663895032
55683,-0.11113494180926153
105373547,-0.11116886388549041
113391335,-0.11116886388549041
84668,-0.11141987928477803
493856,-0.11145106294663698
105378580,-0.11145546219980584
286204,-0.11147711478492983
115426,-0.11154280527254379
100132057,-0.1115504366835216
112268251,-0.1115776627470666
105374355,-0.11158795248656395
10645,-0.11176189150825522
119504,-0.11180071543560643
254122,-0.11180190015939662
5029,-0.11185414445054942
91653,-0.11190193928341152
56941,-0.11191880020131073
25778,-0.1120526394704413
23384,-0.11226047122057281
105372592,-0.1122736903000745
9645,-0.11231227904648655
57532,-0.11232039669440219
25851,-0.11250677725717395
84256,-0.11254947068078991
154661,-0.1125946602405854
29927,-0.11261742393691954
9200,-0.11284987283731152
9311,-0.11287062971455875
389119,-0.11287651228171747
8789,-0.11290805438594864
105371425,-0.11294231957803835
79666,-0.11299091371378367
105379269,-0.11300390056497922
92960,-0.11306713644459254
135941,-0.11319480213775002
150275,-0.11320128881476244
55486,-0.1132339169978831
140809,-0.11323577290939824
84215,-0.11325642801840008
5208,-0.11326790054258318
4994,-0.1133400544084675
90410,-0.1135801664967726
56138,-0.11361256437874534
59271,-0.11372359652292463
57693,-0.11372811875752653
649446,-0.11376191764515742
153642,-0.11376590560552735
865,-0.11383091495602748
5530,-0.11389323392667094
54556,-0.11392647323400773
100616194,-0.11395391026422663
54985,-0.11402643837581117
101929627,-0.11407404529347431
64599,-0.11417412717445075
26090,-0.1141931905990834
10175,-0.11422860867147477
727956,-0.11430157720863576
283981,-0.11430906946517716
57474,-0.1143239651914616
284440,-0.11432485970111661
2639,-0.11433543825019399
160762,-0.11433670889527092
118611,-0.11435586755174398
7159,-0.1143846480798274
144809,-0.11438465005405751
81563,-0.11441478618180767
6863,-0.11443662662010556
54660,-0.11444416869624074
124925,-0.11450597900929438
9730,-0.11451062903972087
23274,-0.11452393371101977
60682,-0.11467943017054161
5757,-0.11474471666729613
677778,-0.11475805539821793
6629,-0.11483320189294233
51218,-0.1148823419594791
162494,-0.11488586133912015
139420,-0.11489357125424537
102723582,-0.1148960109588586
125111,-0.11498101940125682
10250,-0.11498935530097043
105376486,-0.1150243249354157
221545,-0.11503870959395979
80820,-0.1150982951502506
105370525,-0.11514247834899649
6908,-0.11515683783327546
546,-0.11517461870495893
112268243,-0.11527000005244759
406999,-0.11527000005244775
100507554,-0.11529025555991845
57335,-0.11540072363215081
10343,-0.11545534598257401
100129387,-0.11574820330466906
105376748,-0.11575762533222633
100507346,-0.11575995437621778
105379274,-0.11576964608440576
338751,-0.11581229974380713
11013,-0.11583199198089122
5170,-0.11587501771529851
7326,-0.11588266900333366
101929767,-0.11589749240326652
644186,-0.11593862933041188
105370589,-0.1159399188377388
100506679,-0.11600859178350831
3185,-0.11605775120315087
101927809,-0.11606551745172367
112268117,-0.11607414518643899
728130,-0.11612861516163342
81887,-0.11632017927590077
5869,-0.1163856799097136
6929,-0.11650278053539154
105371900,-0.11651420788291722
101928978,-0.116580473214837
28511,-0.11660523985937665
56853,-0.1166092704479782
102465444,-0.1166370454414335
389247,-0.1166370454414335
105377031,-0.1166370454414335
105371372,-0.1166370454414335
339926,-0.1166370454414335
107987372,-0.1166370454414335
8243,-0.11664676136421548
79947,-0.11666922825141413
4926,-0.11667523850247896
3191,-0.11671920550138992
105377068,-0.11673696316626891
5860,-0.11690090219365246
100033428,-0.1169036510888457
107984546,-0.11701769022019715
105371770,-0.11708573587262716
51248,-0.11712098187349795
107984325,-0.11730567471939746
283189,-0.11730567471939757
9324,-0.11747347601039593
5921,-0.11750297674639576
81609,-0.11757358297941956
123775,-0.11762258250881175
51606,-0.11764353787700088
285097,-0.11768379199938916
285877,-0.11772300993868612
107985778,-0.1178404103131605
1665,-0.1178457328875453
101954277,-0.11785146643884548
55958,-0.11788199156162094
4292,-0.11798599116264619
101927241,-0.11798698229487292
388199,-0.118003522767268
54165,-0.11804989429986534
101928188,-0.1180525704337616
9525,-0.11806783813909583
101927044,-0.11810981985338898
100288846,-0.11816532597129781
5550,-0.11816748552579526
8739,-0.11823801014163693
90411,-0.11824937967571358
23576,-0.1183444418911126
6341,-0.11837964922839461
389766,-0.11845278126161318
7098,-0.11847529201928442
201965,-0.11854197629390395
107986244,-0.11859654812038878
2572,-0.11868209351513259
4676,-0.11868832945773988
100506994,-0.11872970459640708
4843,-0.11873811668009893
100847019,-0.1188082359644107
107986577,-0.1188082359644107
219409,-0.11880823596441081
11132,-0.1188413807081421
650794,-0.11889676500446278
105374140,-0.11892031498787459
6392,-0.11900272428260372
54442,-0.119019126968535
105371768,-0.11905723498343512
57624,-0.11910272861078397
23609,-0.11924533363797707
105370353,-0.11924829866088893
149643,-0.11925111509747
6799,-0.11925931136048451
105371929,-0.11928199512127291
65977,-0.11929548168120263
107985469,-0.11934134938634733
54800,-0.11936124838185158
105379356,-0.1193711362194051
107985847,-0.1193711362194051
338739,-0.1193711362194051
100847048,-0.1193711362194051
1650,-0.11942182413392288
84627,-0.11945039635952881
643155,-0.11948434824457088
132241,-0.1195101949260664
6580,-0.11951931831934548
54813,-0.11958452664828378
6154,-0.11958763010285445
8453,-0.11965727570291662
100131827,-0.11967050847598237
84232,-0.119710082770915
27153,-0.11972374106386319
116349,-0.1198619247185646
9776,-0.11987125347757122
81608,-0.1198771601135995
29958,-0.11988434082789823
56851,-0.11990968463487839
403313,-0.11992705741373388
65008,-0.12001905938045887
254312,-0.12003976549736917
101930109,-0.12003976549736917
9623,-0.12003976549736917
63978,-0.12010134648431026
79811,-0.1201114113525179
81844,-0.12021282120857535
554251,-0.12046901759407191
693153,-0.12049520835970196
10067,-0.12051204707020169
3978,-0.1206106799158011
401398,-0.12062397178459006
114818278,-0.12066832240632408
441670,-0.12067287447402031
100126356,-0.12073981004933998
6836,-0.12080907562386933
374786,-0.12082939680646021
105372501,-0.12083586221431775
523,-0.12085563707107916
105373218,-0.12092851862504084
441061,-0.1212845526455113
105372950,-0.12129260106255435
134510,-0.12130694625749783
645142,-0.12135694320407486
319089,-0.1213813424413086
51149,-0.12145221286229724
55129,-0.121586378650278
10058,-0.12162342702773898
57835,-0.12169599033590384
643136,-0.12170443382681206
6388,-0.12171883689738117
23522,-0.12172545788193112
26130,-0.12172855764616841
3167,-0.12176459950500584
100996939,-0.12185180946294238
84992,-0.12185180946294238
342945,-0.12193070902101599
105378861,-0.12199101717357597
107984696,-0.12199101717357597
181,-0.12203251751055877
116150,-0.12207687949521784
1031,-0.1220815630316352
4882,-0.12230932407451256
26469,-0.12234982940604056
8336,-0.12248782034053995
442903,-0.12248861029419955
112267867,-0.12260287955264104
102465254,-0.12281613640297206
494325,-0.12281613640297206
4048,-0.12282905751964357
105373534,-0.12283543726228185
6939,-0.12290744910958873
57060,-0.1230029291864092
414194,-0.1230983298803261
646892,-0.12313568081097959
8703,-0.12314327820952897
402117,-0.12315791321580583
101928881,-0.1231715911057698
105378429,-0.1231715911057698
121952,-0.1231715911057698
3030,-0.12324656287604618
84897,-0.12347545658172088
11209,-0.12351007777658651
153684,-0.12352180827517545
353274,-0.12353368602182435
846,-0.12359800943154253
3891,-0.12360462797857874
376940,-0.12364128035742894
100506311,-0.12370303129161142
23405,-0.12373505573564891
11283,-0.12376247337402546
105371059,-0.12386232326860558
3035,-0.12386730814291447
728621,-0.12390606261528792
51196,-0.12393108231503724
6633,-0.12395061815123753
53635,-0.1239623655152986
105371450,-0.12397981949817982
4693,-0.1240219296656686
41,-0.12404189331585691
390197,-0.12418318179195798
101929964,-0.1242802830802121
60312,-0.1242882857350569
64757,-0.12437479660705097
100505854,-0.12444388097549641
9530,-0.12445941104579994
56623,-0.12454202869675157
7738,-0.1245569515570768
10270,-0.12463095352095621
401010,-0.12467501169297313
105377102,-0.12471588407278134
56894,-0.12479399612690933
548644,-0.12487726873161975
107985872,-0.12498732692594938
339059,-0.12504267556158677
91603,-0.1250916931108037
83941,-0.125235385465146
100996385,-0.12523938652163058
403150,-0.12529187376640016
107984280,-0.1254094276347164
28956,-0.12547761740312247
1870,-0.125507708387671
659,-0.12553832106157436
390155,-0.1255781557749691
5356,-0.1255866085738031
150280,-0.1257679289088054
105373124,-0.12590568188374146
401629,-0.12590568188374146
101927292,-0.12590568188374146
100506532,-0.12590568188374146
105377800,-0.12590568188374146
105379407,-0.12590568188374146
105379527,-0.12590568188374146
28932,-0.12590568188374146
105372034,-0.12590568188374146
107985752,-0.12590568188374146
100129347,-0.12590568188374146
439941,-0.12590568188374146
100616207,-0.12590568188374146
107984543,-0.12590568188374146
107986322,-0.12590568188374146
105369320,-0.12590568188374146
100500814,-0.12590568188374146
100101121,-0.12590568188374146
105370156,-0.12590568188374146
105377599,-0.12590568188374146
105370414,-0.12590568188374146
389898,-0.12590568188374146
102723430,-0.12590568188374146
100616360,-0.12590568188374146
105373252,-0.12590568188374146
105372683,-0.12590568188374146
105369295,-0.12590568188374146
768097,-0.12590568188374146
101927573,-0.12590568188374146
105378044,-0.12590568188374146
101929086,-0.12590568188374146
100616240,-0.12590568188374146
104355287,-0.12590568188374146
102724130,-0.12590568188374146
100302236,-0.12590568188374146
101928022,-0.12590568188374146
101929076,-0.12590568188374146
107986147,-0.12590568188374146
101927657,-0.12590568188374146
101928530,-0.12590568188374146
284577,-0.12590568188374146
102724949,-0.12590568188374146
101927635,-0.12590568188374146
105370564,-0.12590568188374146
26686,-0.12590568188374146
100996669,-0.12590568188374146
101927790,-0.12590568188374146
105374678,-0.12590568188374146
152274,-0.12590568188374146
105370542,-0.12590568188374146
105375916,-0.12590568188374146
101927067,-0.12590568188374146
109623477,-0.12590568188374146
105375123,-0.12590568188374146
401630,-0.12590568188374146
107985880,-0.12590568188374146
105378316,-0.12590568188374146
100302187,-0.12590568188374146
107984445,-0.12590568188374146
107984389,-0.12590568188374146
101926923,-0.12590568188374146
10648,-0.12590568188374146
101928150,-0.12590568188374146
107984697,-0.12590568188374146
400866,-0.12590568188374146
100144602,-0.12590568188374146
105377188,-0.12590568188374146
441925,-0.12590568188374146
101928080,-0.12590568188374146
105370776,-0.12590568188374146
107985368,-0.12590568188374146
107985869,-0.12590568188374146
101410534,-0.12590568188374146
105373579,-0.12590568188374146
107984676,-0.12590568188374146
107986019,-0.12590568188374146
107985674,-0.12590568188374146
26530,-0.12590568188374146
101929268,-0.12590568188374146
282706,-0.12590568188374146
105379331,-0.12590568188374146
728075,-0.12590568188374146
101928537,-0.12590568188374146
105369607,-0.12590568188374146
107987084,-0.12590568188374146
105378372,-0.12590568188374146
101928417,-0.12590568188374146
101927348,-0.12590568188374146
105378021,-0.12590568188374146
105377875,-0.12590568188374146
102724279,-0.12590568188374146
574491,-0.12590568188374146
645321,-0.12590568188374146
109623462,-0.12590568188374146
646029,-0.12590568188374146
440084,-0.12590568188374146
81300,-0.12590568188374146
101929730,-0.12590568188374146
105373881,-0.12590568188374146
105378944,-0.12590568188374146
127066,-0.12590568188374146
101929596,-0.12590568188374146
105371665,-0.12590568188374146
105378455,-0.12590568188374146
100422829,-0.12590568188374146
63930,-0.12590568188374146
100506371,-0.12590568188374146
28552,-0.12590568188374146
7198,-0.12590568188374146
105371473,-0.12590568188374146
400957,-0.12590568188374146
107987224,-0.12590568188374146
107986332,-0.12590568188374146
107986956,-0.12590568188374146
105371688,-0.12590568188374146
101927440,-0.12590568188374146
102723377,-0.12590568188374146
105370706,-0.12590568188374146
105375068,-0.12590568188374146
105377351,-0.12590568188374146
105371399,-0.12590568188374146
114907,-0.12596735793724
377047,-0.12603602867918928
55770,-0.1260693045462169
105370624,-0.12612317128250705
6167,-0.1262079943220762
5976,-0.1262149654896838
100128890,-0.126239477112694
137994,-0.12635771887529135
10524,-0.1263646069291262
391109,-0.12640128005508278
51385,-0.12644172198517367
90338,-0.12645597998140978
56897,-0.12646248950586347
10975,-0.12652270919595576
581,-0.12653931642845073
338321,-0.126638524377654
221496,-0.12670394945879515
102723340,-0.12673006785210283
259217,-0.1269309344838252
900,-0.12701669150900408
729633,-0.12706290464676595
9100,-0.12706816389959918
65251,-0.12707144188866693
57205,-0.12714585218563634
342096,-0.1271627438061067
7283,-0.12716890237715717
653333,-0.12723221670783413
105378980,-0.1272806433953806
9231,-0.1274634725498398
112268121,-0.12758590184789353
64853,-0.1276730976271523
91828,-0.127698211045157
5636,-0.12769849535362
105369652,-0.12772141770392098
494119,-0.12774353499981184
102725105,-0.12781851899217522
2819,-0.1278665941082906
28427,-0.12794135655069128
101926962,-0.12794135655069128
147719,-0.12794135655069128
81469,-0.12794135655069128
690,-0.12794135655069128
112268118,-0.12806562568715485
105377512,-0.12807106110858424
8174,-0.12808754553131285
4799,-0.12812538328803136
107985471,-0.12823831306815192
100131539,-0.1282941828153401
85028,-0.12843690852888567
55068,-0.128494131168992
54726,-0.12852772951440095
51157,-0.12857225051830667
81392,-0.12864916686494743
79840,-0.12865765609338808
100128568,-0.12873300839010904
9666,-0.1287411790102695
1879,-0.12884453684115904
161357,-0.12891281515956976
134864,-0.1289153754085295
131965,-0.128935692058608
319100,-0.12895294723687944
5867,-0.12901494965116278
55023,-0.12903962390090307
7342,-0.12908420864142478
105379036,-0.12908846309290678
131375,-0.12908846309290678
64112,-0.12923090432393547
105374240,-0.1293071268182886
105372214,-0.1293506820673085
100508120,-0.12943895138490236
112936,-0.12950881748854393
7265,-0.12953611912925211
105370941,-0.12953715352410056
728741,-0.12955837527722736
114898,-0.12962159553350538
28954,-0.12962750528009037
54867,-0.12986418083488083
1495,-0.12990314347794296
100462983,-0.129924523189906
342897,-0.13004724483233954
10542,-0.13007855480693387
285172,-0.13013277171241455
8668,-0.13013592280607966
56919,-0.13018376446139257
55262,-0.13018860211342975
105370844,-0.13019715506734908
84251,-0.13026704092963026
105369558,-0.13033267092337641
347733,-0.13034759285095987
100009667,-0.1303973448428657
107985303,-0.13043981596594012
107985535,-0.13045550848189258
114900,-0.13045865925378797
6157,-0.13049709665396492
646457,-0.13073120202118282
105373900,-0.13077536505349796
101927953,-0.1309886219038291
692208,-0.13100816720071684
177,-0.13112937554282134
54584,-0.1311378788745321
102723753,-0.13121223413690597
100128398,-0.13135770774840427
105375519,-0.13151324485557014
767591,-0.13151324485557014
100874197,-0.13151324485557014
101927465,-0.13151324485557014
101929726,-0.13151324485557014
5967,-0.13154175656723965
6720,-0.13169202831932836
165918,-0.13197781069472114
11147,-0.1319792748081916
55734,-0.1320447296472711
107987049,-0.13208477284528009
79047,-0.13220641885788087
10892,-0.13223096737525886
4329,-0.13241054579339107
90378,-0.1324260694380861
205717,-0.1324280068892385
79149,-0.13243852889154617
83699,-0.13251760909871635
399693,-0.13256819467606284
105369550,-0.13263056456472788
90324,-0.13273958640940897
129303,-0.13282584791179186
126206,-0.13293803192756504
100616113,-0.13295694353338128
144402,-0.1329707413523149
439931,-0.13298521047038658
155060,-0.13307144270177762
100128908,-0.13315171353442912
9276,-0.13332653620693868
117532,-0.13332721007680792
693155,-0.1333605120982604
643641,-0.13338574900104128
100302208,-0.13342503284072682
102465438,-0.13355173595910097
10978,-0.1336687250661539
113177,-0.13369176876423694
10473,-0.1338231803631933
51024,-0.1338451967041987
101929826,-0.13388778557280334
111082989,-0.1338918809307441
57703,-0.1339050577134362
4967,-0.13401440773485263
4947,-0.13404892635617127
100500847,-0.13412731451160664
144404,-0.1341722151953757
100507387,-0.13424733563354174
101928362,-0.1342559633682573
101929064,-0.1342559633682573
406896,-0.13446340892045416
440072,-0.13456332664528925
100874322,-0.1346883565275685
245806,-0.13480064648536594
105376412,-0.13481886362325168
103344932,-0.13481886362325168
105369723,-0.13481886362325168
105372131,-0.13481886362325168
105373281,-0.13481886362325168
101929771,-0.13481886362325168
10171,-0.13495027483649835
55027,-0.13512060858748853
3748,-0.13513327874683156
54704,-0.13514682821091029
10463,-0.1351892444016034
474,-0.13522268041716856
92912,-0.13527383477256727
10616,-0.1353619381819282
518,-0.1354501445298748
200728,-0.13545030305666828
105377394,-0.13547662804759175
1979,-0.1354900491112705
8228,-0.13549048885411796
100189177,-0.13558459418946978
400761,-0.13562300875724298
55133,-0.1356974598702294
85439,-0.135725152200461
148479,-0.13592968400922345
103504731,-0.13593673891944302
140687,-0.13594586029429934
90594,-0.13601246877403383
107984890,-0.13607169918843676
9774,-0.13608636680246633
283011,-0.13618590901223748
89883,-0.1362523593470948
91689,-0.13628364240501334
129531,-0.13629821652552465
105377291,-0.13630413265910146
100505933,-0.1363925339627734
5326,-0.1364509458881873
6281,-0.1364541491419029
256646,-0.1364941572678826
9343,-0.13649780095248687
105370855,-0.13663459944343126
1352,-0.13663523041459769
100506714,-0.13673400716716388
401027,-0.13684429675403154
107987073,-0.13685453829020144
391211,-0.13685453829020144
105378147,-0.13685453829020144
105370531,-0.13691611927714264
171523,-0.13693049181237527
5094,-0.13695779086163817
105374531,-0.1369900541462289
105370103,-0.1369900541462289
100287834,-0.1369900541462289
112268266,-0.1369900541462289
100302691,-0.1369900541462289
101928659,-0.1369900541462289
101930048,-0.1369900541462289
389023,-0.1369900541462289
56942,-0.13718904660193587
2713,-0.13726811984713017
81858,-0.13728987855093244
5129,-0.13736557252646442
55317,-0.13738794905941276
6651,-0.13738890665869796
79932,-0.1374623326846809
101927093,-0.13755295440122334
284546,-0.13755295440122334
107987074,-0.13755295440122334
100129515,-0.13755295440122334
400999,-0.13755295440122334
105372703,-0.13755295440122334
441461,-0.13755295440122334
100873979,-0.13755295440122334
107985262,-0.13762521603421463
22902,-0.1376613325056173
493860,-0.1376658238923376
441058,-0.13767930407797913
84902,-0.1377114582188259
388499,-0.1377654681484055
100033426,-0.13782391887099354
6326,-0.13783723320846075
100507540,-0.1378631083038635
473,-0.13786400835773627
55825,-0.1380010535006253
151987,-0.1380184997553613
25904,-0.13816759349419172
203069,-0.13816877651085413
285268,-0.13821842600868806
151050,-0.13827732093570688
51714,-0.13833338405474827
29937,-0.1383489739824011
219952,-0.1383570995352147
107985554,-0.13837632256464572
55929,-0.13843485148280088
256309,-0.1384737770671043
79998,-0.13850468720051268
8452,-0.13858930318026097
55857,-0.13865610568145215
23361,-0.13866229922928497
8099,-0.13877703197269042
374920,-0.13882083702958603
22820,-0.13896006445626163
401264,-0.13901323551860534
10328,-0.13906007462917103
26260,-0.13907567399084186
79364,-0.13920906029812308
56961,-0.13921606582982848
112268323,-0.13922345109646295
79269,-0.13923737253962365
284573,-0.13936869022140264
147923,-0.13940489106933818
161142,-0.13948169340549832
6181,-0.13954296986751125
653437,-0.13969523810146267
112268236,-0.13971112143713116
53335,-0.1398068464812443
100302736,-0.13980995803429952
7539,-0.13983342298867107
100313896,-0.1398644197548875
117283,-0.13987149005554178
2128,-0.13993618093277926
102723506,-0.13999666781268516
280655,-0.14003374782442934
114034,-0.1401087758800612
100128292,-0.14014304852233672
100189214,-0.14017283535539415
105377989,-0.1402217380448243
1585,-0.14026932868340003
642696,-0.14027803127789173
57488,-0.1402977164384538
107985506,-0.14035049407453282
107986650,-0.14042642659508042
105372989,-0.14048600993056093
3337,-0.14055460102069972
3196,-0.14058411316623376
389541,-0.1405858323937732
664,-0.14061493291601046
388588,-0.14067613411116486
4891,-0.14075543677450142
